Età,Sesso,Anno,Totale
42,Maschi,2024,365493
42,Femmine,2024,365254
43,Maschi,2024,375778
43,Femmine,2024,372880
44,Maschi,2024,384578
44,Femmine,2024,386392
45,Maschi,2024,405094
45,Femmine,2024,406122
46,Maschi,2024,416439
46,Femmine,2024,420285
47,Maschi,2024,433727
47,Femmine,2024,438351
48,Maschi,2024,453538
48,Femmine,2024,459117
49,Maschi,2024,470974
49,Femmine,2024,477197
5,Maschi,2024,231752
5,Femmine,2024,218688
50,Maschi,2024,466626
50,Femmine,2024,475508
51,Maschi,2024,471116
51,Femmine,2024,478896
52,Maschi,2024,473088
52,Femmine,2024,485090
53,Maschi,2024,468230
53,Femmine,2024,479854
54,Maschi,2024,479187
54,Femmine,2024,492932
55,Maschi,2024,474087
55,Femmine,2024,489034
56,Maschi,2024,473883
56,Femmine,2024,491676
57,Maschi,2024,478649
57,Femmine,2024,494278
58,Maschi,2024,475770
58,Femmine,2024,492722
59,Maschi,2024,479751
59,Femmine,2024,499138
6,Maschi,2024,241613
6,Femmine,2024,227751
60,Maschi,2024,445861
60,Femmine,2024,469662
61,Maschi,2024,427730
61,Femmine,2024,453553
62,Maschi,2024,416061
62,Femmine,2024,444128
63,Maschi,2024,401180
63,Femmine,2024,429136
64,Maschi,2024,388370
64,Femmine,2024,417065
65,Maschi,2024,367172
65,Femmine,2024,398413
66,Maschi,2024,360685
66,Femmine,2024,393327
67,Maschi,2024,350799
67,Femmine,2024,383711
68,Maschi,2024,340770
68,Femmine,2024,375749
69,Maschi,2024,332025
69,Femmine,2024,369420
7,Maschi,2024,248294
7,Femmine,2024,235369
70,Maschi,2024,314318
70,Femmine,2024,349292
71,Maschi,2024,304083
71,Femmine,2024,342972
72,Maschi,2024,298980
72,Femmine,2024,339697
73,Maschi,2024,305037
73,Femmine,2024,349450
74,Maschi,2024,301868
74,Femmine,2024,348453
75,Maschi,2024,307840
75,Femmine,2024,360537
76,Maschi,2024,294064
76,Femmine,2024,347927
77,Maschi,2024,284834
77,Femmine,2024,343900
78,Maschi,2024,211931
78,Femmine,2024,261173
79,Maschi,2024,210342
79,Femmine,2024,264845
8,Maschi,2024,255000
8,Femmine,2024,240818
80,Maschi,2024,202021
80,Femmine,2024,262650
81,Maschi,2024,191608
81,Femmine,2024,254887
82,Maschi,2024,182933
82,Femmine,2024,250132
83,Maschi,2024,188829
83,Femmine,2024,265675
84,Maschi,2024,174057
84,Femmine,2024,250543
85,Maschi,2024,154318
85,Femmine,2024,231568
86,Maschi,2024,129310
86,Femmine,2024,201391
87,Maschi,2024,106580
87,Femmine,2024,175795
88,Maschi,2024,95175
88,Femmine,2024,164400
89,Maschi,2024,78602
89,Femmine,2024,144433
9,Maschi,2024,262545
9,Femmine,2024,247842
90,Maschi,2024,63218
90,Femmine,2024,123444
91,Maschi,2024,49543
91,Femmine,2024,105054
92,Maschi,2024,39224
92,Femmine,2024,88811
93,Maschi,2024,30701
93,Femmine,2024,76769
94,Maschi,2024,20854
94,Femmine,2024,56482
95,Maschi,2024,14421
95,Femmine,2024,43022
96,Maschi,2024,9933
96,Femmine,2024,32104
97,Maschi,2024,6340
97,Femmine,2024,23031
98,Maschi,2024,3950
98,Femmine,2024,16264
99,Maschi,2024,2659
99,Femmine,2024,11180
