Età,Anno,Totale femmine,Totale maschi,Totale
95,2060,8840,956,9796
96,2060,8840,956,9796
97,2060,8840,956,9796
98,2060,8806,956,9762
99,2060,8800,953,9753
100,2060,9252,953,10205
0,2061,29428,204019,233447
1,2061,29428,204123,233551
2,2061,29428,204528,233956
3,2061,29428,205320,234748
4,2061,29428,205320,234748
5,2061,29428,205320,234748
6,2061,29428,205320,234748
7,2061,29428,205320,234748
8,2061,29428,205320,234748
9,2061,29428,205320,234748
10,2061,29428,205320,234748
11,2061,29428,205320,234748
12,2061,29428,205320,234748
13,2061,29428,205320,234748
14,2061,29428,205320,234748
15,2061,29428,205320,234748
16,2061,29428,205320,234748
17,2061,29428,205320,234748
18,2061,29428,205320,234748
19,2061,29428,205320,234748
20,2061,29428,205320,234748
21,2061,29428,205320,234748
22,2061,29428,205320,234748
23,2061,29428,205320,234748
24,2061,29428,205320,234748
25,2061,29428,205320,234748
26,2061,29428,205320,234748
27,2061,29428,205320,234748
28,2061,29428,205320,234748
29,2061,29428,205320,234748
30,2061,29428,205320,234748
31,2061,29428,205320,234748
32,2061,29428,205320,234748
33,2061,29428,205320,234748
34,2061,29428,205320,234748
35,2061,29428,205320,234748
36,2061,29428,205320,234748
37,2061,29428,205320,234748
38,2061,29428,205320,234748
39,2061,29698,205320,235018
40,2061,29698,205320,235018
41,2061,29698,205320,235018
42,2061,29698,205320,235018
43,2061,29698,205320,235018
44,2061,29698,205320,235018
45,2061,29698,205320,235018
46,2061,29698,205320,235018
47,2061,29698,205320,235018
48,2061,29698,205320,235018
49,2061,29698,205320,235018
50,2061,29698,205320,235018
51,2061,29698,205320,235018
52,2061,29698,205320,235018
53,2061,29698,205320,235018
54,2061,29698,205320,235018
55,2061,29698,205320,235018
56,2061,29698,205320,235018
57,2061,29698,205320,235018
58,2061,29698,205320,235018
59,2061,29698,205320,235018
60,2061,29698,205320,235018
61,2061,29698,205320,235018
62,2061,29698,205320,235018
63,2061,29698,205320,235018
64,2061,29698,205320,235018
65,2061,29698,205320,235018
66,2061,29698,205320,235018
67,2061,29698,205320,235018
68,2061,29698,205320,235018
69,2061,29698,205320,235018
70,2061,29698,205758,235456
71,2061,29698,209890,239588
72,2061,29698,232254,261952
73,2061,29698,232497,262195
74,2061,29698,231884,261582
75,2061,29698,228876,258574
76,2061,29698,222749,252447
77,2061,29698,208800,238498
78,2061,29698,158294,187992
79,2061,29698,48710,78408
80,2061,29698,11777,41475
81,2061,29131,956,30087
82,2061,28917,956,29873
83,2061,28635,956,29591
84,2061,28360,956,29316
85,2061,8840,956,9796
86,2061,8840,956,9796
87,2061,8840,956,9796
88,2061,8840,956,9796
89,2061,8840,956,9796
90,2061,8840,956,9796
91,2061,8840,956,9796
92,2061,8840,956,9796
93,2061,8840,956,9796
94,2061,8840,956,9796
95,2061,8840,956,9796
96,2061,8840,956,9796
97,2061,8840,956,9796
98,2061,8806,956,9762
99,2061,8800,953,9753
100,2061,9252,953,10205
0,2062,29428,204019,233447
1,2062,29428,204123,233551
2,2062,29428,204528,233956
3,2062,29428,205320,234748
4,2062,29428,205320,234748
5,2062,29428,205320,234748
6,2062,29428,205320,234748
7,2062,29428,205320,234748
8,2062,29428,205320,234748
9,2062,29428,205320,234748
10,2062,29428,205320,234748
11,2062,29428,205320,234748
12,2062,29428,205320,234748
13,2062,29428,205320,234748
14,2062,29428,205320,234748
15,2062,29428,205320,234748
16,2062,29428,205320,234748
17,2062,29428,205320,234748
18,2062,29428,205320,234748
19,2062,29428,205320,234748
20,2062,29428,205320,234748
21,2062,29428,205320,234748
22,2062,29428,205320,234748
23,2062,29428,205320,234748
24,2062,29428,205320,234748
25,2062,29428,205320,234748
26,2062,29428,205320,234748
27,2062,29428,205320,234748
28,2062,29428,205320,234748
29,2062,29428,205320,234748
30,2062,29428,205320,234748
31,2062,29428,205320,234748
32,2062,29428,205320,234748
33,2062,29428,205320,234748
34,2062,29428,205320,234748
35,2062,29428,205320,234748
36,2062,29428,205320,234748
37,2062,29428,205320,234748
38,2062,29428,205320,234748
39,2062,29698,205320,235018
40,2062,29698,205320,235018
41,2062,29698,205320,235018
42,2062,29698,205320,235018
43,2062,29698,205320,235018
44,2062,29698,205320,235018
45,2062,29698,205320,235018
46,2062,29698,205320,235018
47,2062,29698,205320,235018
48,2062,29698,205320,235018
49,2062,29698,205320,235018
50,2062,29698,205320,235018
51,2062,29698,205320,235018
52,2062,29698,205320,235018
53,2062,29698,205320,235018
54,2062,29698,205320,235018
55,2062,29698,205320,235018
56,2062,29698,205320,235018
57,2062,29698,205320,235018
58,2062,29698,205320,235018
59,2062,29698,205320,235018
60,2062,29698,205320,235018
61,2062,29698,205320,235018
62,2062,29698,205320,235018
63,2062,29698,205320,235018
64,2062,29698,205320,235018
65,2062,29698,205320,235018
66,2062,29698,205320,235018
67,2062,29698,205320,235018
68,2062,29698,205320,235018
69,2062,29698,205320,235018
70,2062,29698,205758,235456
71,2062,29698,209890,239588
72,2062,29698,232254,261952
73,2062,29698,232497,262195
74,2062,29698,231884,261582
75,2062,29698,228876,258574
76,2062,29698,222749,252447
77,2062,29698,208800,238498
78,2062,29698,158294,187992
79,2062,29698,48710,78408
80,2062,29698,11777,41475
81,2062,29131,956,30087
82,2062,28917,956,29873
83,2062,28635,956,29591
84,2062,28360,956,29316
85,2062,8840,956,9796
86,2062,8840,956,9796
87,2062,8840,956,9796
88,2062,8840,956,9796
89,2062,8840,956,9796
90,2062,8840,956,9796
91,2062,8840,956,9796
92,2062,8840,956,9796
93,2062,8840,956,9796
94,2062,8840,956,9796
95,2062,8840,956,9796
96,2062,8840,956,9796
97,2062,8840,956,9796
98,2062,8806,956,9762
99,2062,8800,953,9753
100,2062,9252,953,10205
0,2063,29437,204019,233456
1,2063,29437,204123,233560
2,2063,29437,204528,233965
3,2063,29437,205320,234757
4,2063,29437,205320,234757
5,2063,29437,205320,234757
6,2063,29437,205320,234757
7,2063,29437,205320,234757
8,2063,29437,205320,234757
9,2063,29437,205320,234757
10,2063,29437,205320,234757
11,2063,29437,205320,234757
12,2063,29437,205320,234757
13,2063,29437,205320,234757
14,2063,29437,205320,234757
15,2063,29437,205320,234757
16,2063,29437,205320,234757
17,2063,29437,205320,234757
18,2063,29437,205320,234757
19,2063,29437,205320,234757
20,2063,29437,205320,234757
21,2063,29437,205320,234757
22,2063,29437,205320,234757
23,2063,29437,205320,234757
24,2063,29437,205320,234757
25,2063,29437,205320,234757
26,2063,29437,205320,234757
27,2063,29437,205320,234757
28,2063,29437,205320,234757
29,2063,29437,205320,234757
30,2063,29437,205320,234757
31,2063,29437,205320,234757
32,2063,29437,205320,234757
33,2063,29437,205320,234757
34,2063,29437,205320,234757
35,2063,29437,205320,234757
36,2063,29437,205320,234757
37,2063,29437,205320,234757
38,2063,29437,205320,234757
39,2063,29706,205320,235026
40,2063,29706,205320,235026
41,2063,29706,205320,235026
42,2063,29706,205320,235026
43,2063,29706,205320,235026
44,2063,29706,205320,235026
45,2063,29706,205320,235026
46,2063,29706,205320,235026
47,2063,29706,205320,235026
48,2063,29706,205320,235026
49,2063,29706,205320,235026
50,2063,29706,205320,235026
51,2063,29706,205320,235026
52,2063,29706,205320,235026
53,2063,29706,205320,235026
54,2063,29706,205320,235026
55,2063,29706,205320,235026
56,2063,29706,205320,235026
57,2063,29706,205320,235026
58,2063,29706,205320,235026
59,2063,29706,205320,235026
60,2063,29706,205320,235026
61,2063,29706,205320,235026
62,2063,29706,205320,235026
63,2063,29706,205320,235026
64,2063,29706,205320,235026
65,2063,29706,205320,235026
66,2063,29706,205320,235026
67,2063,29706,205320,235026
68,2063,29706,205320,235026
69,2063,29706,205320,235026
70,2063,29706,205758,235464
71,2063,29706,209890,239596
72,2063,29706,232254,261960
73,2063,29706,232497,262203
74,2063,29706,231884,261590
75,2063,29706,228876,258582
76,2063,29706,222749,252455
77,2063,29706,208800,238506
78,2063,29706,158294,188000
79,2063,29706,48710,78416
80,2063,29706,11777,41483
81,2063,29138,956,30094
82,2063,28924,956,29880
83,2063,28643,956,29599
84,2063,28367,956,29323
85,2063,8848,956,9804
86,2063,8848,956,9804
87,2063,8848,956,9804
88,2063,8848,956,9804
89,2063,8848,956,9804
90,2063,8848,956,9804
91,2063,8848,956,9804
92,2063,8848,956,9804
93,2063,8848,956,9804
94,2063,8848,956,9804
95,2063,8848,956,9804
96,2063,8848,956,9804
97,2063,8848,956,9804
98,2063,8818,956,9774
99,2063,8813,953,9766
100,2063,9260,953,10213
0,2064,29437,204019,233456
1,2064,29437,204123,233560
2,2064,29437,204528,233965
3,2064,29437,205320,234757
4,2064,29437,205320,234757
5,2064,29437,205320,234757
6,2064,29437,205320,234757
7,2064,29437,205320,234757
8,2064,29437,205320,234757
9,2064,29437,205320,234757
10,2064,29437,205320,234757
11,2064,29437,205320,234757
12,2064,29437,205320,234757
13,2064,29437,205320,234757
14,2064,29437,205320,234757
15,2064,29437,205320,234757
16,2064,29437,205320,234757
17,2064,29437,205320,234757
18,2064,29437,205320,234757
19,2064,29437,205320,234757
20,2064,29437,205320,234757
21,2064,29437,205320,234757
22,2064,29437,205320,234757
23,2064,29437,205320,234757
24,2064,29437,205320,234757
25,2064,29437,205320,234757
26,2064,29437,205320,234757
27,2064,29437,205320,234757
28,2064,29437,205320,234757
29,2064,29437,205320,234757
30,2064,29437,205320,234757
31,2064,29437,205320,234757
32,2064,29437,205320,234757
33,2064,29437,205320,234757
34,2064,29437,205320,234757
35,2064,29437,205320,234757
36,2064,29437,205320,234757
37,2064,29437,205320,234757
38,2064,29437,205320,234757
39,2064,29706,205320,235026
40,2064,29706,205320,235026
41,2064,29706,205320,235026
42,2064,29706,205320,235026
43,2064,29706,205320,235026
44,2064,29706,205320,235026
45,2064,29706,205320,235026
46,2064,29706,205320,235026
47,2064,29706,205320,235026
48,2064,29706,205320,235026
49,2064,29706,205320,235026
50,2064,29706,205320,235026
51,2064,29706,205320,235026
52,2064,29706,205320,235026
53,2064,29706,205320,235026
54,2064,29706,205320,235026
55,2064,29706,205320,235026
56,2064,29706,205320,235026
57,2064,29706,205320,235026
58,2064,29706,205320,235026
59,2064,29706,205320,235026
60,2064,29706,205320,235026
61,2064,29706,205320,235026
62,2064,29706,205320,235026
63,2064,29706,205320,235026
64,2064,29706,205320,235026
65,2064,29706,205320,235026
66,2064,29706,205320,235026
67,2064,29706,205320,235026
68,2064,29706,205320,235026
69,2064,29706,205320,235026
70,2064,29706,205758,235464
71,2064,29706,209890,239596
72,2064,29706,232254,261960
73,2064,29706,232497,262203
74,2064,29706,231884,261590
75,2064,29706,228876,258582
76,2064,29706,222749,252455
77,2064,29706,208800,238506
78,2064,29706,158294,188000
79,2064,29706,48710,78416
80,2064,29706,11777,41483
81,2064,29138,956,30094
82,2064,28924,956,29880
83,2064,28643,956,29599
84,2064,28367,956,29323
85,2064,8848,956,9804
86,2064,8848,956,9804
87,2064,8848,956,9804
88,2064,8848,956,9804
89,2064,8848,956,9804
90,2064,8848,956,9804
91,2064,8848,956,9804
92,2064,8848,956,9804
93,2064,8848,956,9804
94,2064,8848,956,9804
95,2064,8848,956,9804
96,2064,8848,956,9804
97,2064,8848,956,9804
98,2064,8818,956,9774
99,2064,8813,953,9766
100,2064,9260,953,10213
0,2065,29437,204019,233456
1,2065,29437,204123,233560
2,2065,29437,204528,233965
3,2065,29437,205320,234757
4,2065,29437,205320,234757
5,2065,29437,205320,234757
6,2065,29437,205320,234757
7,2065,29437,205320,234757
8,2065,29437,205320,234757
9,2065,29437,205320,234757
10,2065,29437,205320,234757
11,2065,29437,205320,234757
12,2065,29437,205320,234757
13,2065,29437,205320,234757
14,2065,29437,205320,234757
15,2065,29437,205320,234757
16,2065,29437,205320,234757
17,2065,29437,205320,234757
18,2065,29437,205320,234757
19,2065,29437,205320,234757
20,2065,29437,205320,234757
21,2065,29437,205320,234757
22,2065,29437,205320,234757
23,2065,29437,205320,234757
24,2065,29437,205320,234757
25,2065,29437,205320,234757
26,2065,29437,205320,234757
27,2065,29437,205320,234757
28,2065,29437,205320,234757
29,2065,29437,205320,234757
30,2065,29437,205320,234757
31,2065,29437,205320,234757
32,2065,29437,205320,234757
33,2065,29437,205320,234757
34,2065,29437,205320,234757
35,2065,29437,205320,234757
36,2065,29437,205320,234757
37,2065,29437,205320,234757
38,2065,29437,205320,234757
39,2065,29706,205320,235026
40,2065,29706,205320,235026
41,2065,29706,205320,235026
42,2065,29706,205320,235026
43,2065,29706,205320,235026
44,2065,29706,205320,235026
45,2065,29706,205320,235026
46,2065,29706,205320,235026
47,2065,29706,205320,235026
48,2065,29706,205320,235026
49,2065,29706,205320,235026
50,2065,29706,205320,235026
51,2065,29706,205320,235026
52,2065,29706,205320,235026
53,2065,29706,205320,235026
54,2065,29706,205320,235026
55,2065,29706,205320,235026
56,2065,29706,205320,235026
57,2065,29706,205320,235026
58,2065,29706,205320,235026
59,2065,29706,205320,235026
60,2065,29706,205320,235026
61,2065,29706,205320,235026
62,2065,29706,205320,235026
63,2065,29706,205320,235026
64,2065,29706,205320,235026
65,2065,29706,205320,235026
66,2065,29706,205320,235026
67,2065,29706,205320,235026
68,2065,29706,205320,235026
69,2065,29706,205320,235026
70,2065,29706,205758,235464
71,2065,29706,209890,239596
72,2065,29706,232254,261960
73,2065,29706,232497,262203
74,2065,29706,231884,261590
75,2065,29706,228876,258582
76,2065,29706,222749,252455
77,2065,29706,208800,238506
78,2065,29706,158294,188000
79,2065,29706,48710,78416
80,2065,29706,11777,41483
81,2065,29138,956,30094
82,2065,28924,956,29880
83,2065,28643,956,29599
84,2065,28367,956,29323
85,2065,8848,956,9804
86,2065,8848,956,9804
87,2065,8848,956,9804
88,2065,8848,956,9804
89,2065,8848,956,9804
90,2065,8848,956,9804
91,2065,8848,956,9804
92,2065,8848,956,9804
93,2065,8848,956,9804
94,2065,8848,956,9804
95,2065,8848,956,9804
96,2065,8848,956,9804
97,2065,8848,956,9804
98,2065,8818,956,9774
99,2065,8813,953,9766
100,2065,9260,953,10213
0,2066,29437,204019,233456
1,2066,29437,204123,233560
2,2066,29437,204528,233965
3,2066,29437,205320,234757
4,2066,29437,205320,234757
5,2066,29437,205320,234757
6,2066,29437,205320,234757
7,2066,29437,205320,234757
8,2066,29437,205320,234757
9,2066,29437,205320,234757
10,2066,29437,205320,234757
11,2066,29437,205320,234757
12,2066,29437,205320,234757
13,2066,29437,205320,234757
14,2066,29437,205320,234757
15,2066,29437,205320,234757
16,2066,29437,205320,234757
17,2066,29437,205320,234757
18,2066,29437,205320,234757
19,2066,29437,205320,234757
20,2066,29437,205320,234757
21,2066,29437,205320,234757
22,2066,29437,205320,234757
23,2066,29437,205320,234757
24,2066,29437,205320,234757
25,2066,29437,205320,234757
26,2066,29437,205320,234757
27,2066,29437,205320,234757
28,2066,29437,205320,234757
29,2066,29437,205320,234757
30,2066,29437,205320,234757
31,2066,29437,205320,234757
32,2066,29437,205320,234757
33,2066,29437,205320,234757
34,2066,29437,205320,234757
35,2066,29437,205320,234757
36,2066,29437,205320,234757
37,2066,29437,205320,234757
38,2066,29437,205320,234757
39,2066,29706,205320,235026
40,2066,29706,205320,235026
41,2066,29706,205320,235026
42,2066,29706,205320,235026
43,2066,29706,205320,235026
44,2066,29706,205320,235026
45,2066,29706,205320,235026
46,2066,29706,205320,235026
47,2066,29706,205320,235026
48,2066,29706,205320,235026
49,2066,29706,205320,235026
50,2066,29706,205320,235026
51,2066,29706,205320,235026
52,2066,29706,205320,235026
53,2066,29706,205320,235026
54,2066,29706,205320,235026
55,2066,29706,205320,235026
56,2066,29706,205320,235026
57,2066,29706,205320,235026
58,2066,29706,205320,235026
59,2066,29706,205320,235026
60,2066,29706,205320,235026
61,2066,29706,205320,235026
62,2066,29706,205320,235026
63,2066,29706,205320,235026
64,2066,29706,205320,235026
65,2066,29706,205320,235026
66,2066,29706,205320,235026
67,2066,29706,205320,235026
68,2066,29706,205320,235026
69,2066,29706,205320,235026
70,2066,29706,205758,235464
71,2066,29706,209890,239596
72,2066,29706,232254,261960
73,2066,29706,232497,262203
74,2066,29706,231884,261590
75,2066,29706,228876,258582
76,2066,29706,222749,252455
77,2066,29706,208800,238506
78,2066,29706,158294,188000
79,2066,29706,48710,78416
80,2066,29706,11777,41483
81,2066,29138,956,30094
82,2066,28924,956,29880
83,2066,28643,956,29599
84,2066,28367,956,29323
85,2066,8848,956,9804
86,2066,8848,956,9804
87,2066,8848,956,9804
88,2066,8848,956,9804
89,2066,8848,956,9804
90,2066,8848,956,9804
91,2066,8848,956,9804
92,2066,8848,956,9804
93,2066,8848,956,9804
94,2066,8848,956,9804
95,2066,8848,956,9804
96,2066,8848,956,9804
97,2066,8848,956,9804
98,2066,8818,956,9774
99,2066,8813,953,9766
100,2066,9260,953,10213
0,2067,29437,204019,233456
1,2067,29437,204123,233560
2,2067,29437,204528,233965
3,2067,29437,205320,234757
4,2067,29437,205320,234757
5,2067,29437,205320,234757
6,2067,29437,205320,234757
7,2067,29437,205320,234757
8,2067,29437,205320,234757
9,2067,29437,205320,234757
10,2067,29437,205320,234757
11,2067,29437,205320,234757
12,2067,29437,205320,234757
13,2067,29437,205320,234757
14,2067,29437,205320,234757
15,2067,29437,205320,234757
16,2067,29437,205320,234757
17,2067,29437,205320,234757
18,2067,29437,205320,234757
19,2067,29437,205320,234757
20,2067,29437,205320,234757
21,2067,29437,205320,234757
22,2067,29437,205320,234757
23,2067,29437,205320,234757
24,2067,29437,205320,234757
25,2067,29437,205320,234757
26,2067,29437,205320,234757
27,2067,29437,205320,234757
28,2067,29437,205320,234757
29,2067,29437,205320,234757
30,2067,29437,205320,234757
31,2067,29437,205320,234757
32,2067,29437,205320,234757
33,2067,29437,205320,234757
34,2067,29437,205320,234757
35,2067,29437,205320,234757
36,2067,29437,205320,234757
37,2067,29437,205320,234757
38,2067,29437,205320,234757
39,2067,29706,205320,235026
40,2067,29706,205320,235026
41,2067,29706,205320,235026
42,2067,29706,205320,235026
43,2067,29706,205320,235026
44,2067,29706,205320,235026
45,2067,29706,205320,235026
46,2067,29706,205320,235026
47,2067,29706,205320,235026
48,2067,29706,205320,235026
49,2067,29706,205320,235026
50,2067,29706,205320,235026
51,2067,29706,205320,235026
52,2067,29706,205320,235026
53,2067,29706,205320,235026
54,2067,29706,205320,235026
55,2067,29706,205320,235026
56,2067,29706,205320,235026
57,2067,29706,205320,235026
58,2067,29706,205320,235026
59,2067,29706,205320,235026
60,2067,29706,205320,235026
61,2067,29706,205320,235026
62,2067,29706,205320,235026
63,2067,29706,205320,235026
64,2067,29706,205320,235026
65,2067,29706,205320,235026
66,2067,29706,205320,235026
67,2067,29706,205320,235026
68,2067,29706,205320,235026
69,2067,29706,205320,235026
70,2067,29706,205758,235464
71,2067,29706,209890,239596
72,2067,29706,232254,261960
73,2067,29706,232497,262203
74,2067,29706,231884,261590
75,2067,29706,228876,258582
76,2067,29706,222749,252455
77,2067,29706,208800,238506
78,2067,29706,158294,188000
79,2067,29706,48710,78416
80,2067,29706,11777,41483
81,2067,29138,956,30094
82,2067,28924,956,29880
83,2067,28643,956,29599
84,2067,28367,956,29323
85,2067,8848,956,9804
86,2067,8848,956,9804
87,2067,8848,956,9804
88,2067,8848,956,9804
89,2067,8848,956,9804
90,2067,8848,956,9804
91,2067,8848,956,9804
92,2067,8848,956,9804
93,2067,8848,956,9804
94,2067,8848,956,9804
95,2067,8848,956,9804
96,2067,8848,956,9804
97,2067,8848,956,9804
98,2067,8818,956,9774
99,2067,8813,953,9766
100,2067,9260,953,10213
0,2068,29437,204019,233456
1,2068,29437,204123,233560
2,2068,29437,204528,233965
3,2068,29437,205320,234757
4,2068,29437,205320,234757
5,2068,29437,205320,234757
6,2068,29437,205320,234757
7,2068,29437,205320,234757
8,2068,29437,205320,234757
9,2068,29437,205320,234757
10,2068,29437,205320,234757
11,2068,29437,205320,234757
12,2068,29437,205320,234757
13,2068,29437,205320,234757
14,2068,29437,205320,234757
15,2068,29437,205320,234757
16,2068,29437,205320,234757
17,2068,29437,205320,234757
18,2068,29437,205320,234757
19,2068,29437,205320,234757
20,2068,29437,205320,234757
21,2068,29437,205320,234757
22,2068,29437,205320,234757
23,2068,29437,205320,234757
24,2068,29437,205320,234757
25,2068,29437,205320,234757
26,2068,29437,205320,234757
27,2068,29437,205320,234757
28,2068,29437,205320,234757
29,2068,29437,205320,234757
30,2068,29437,205320,234757
31,2068,29437,205320,234757
32,2068,29437,205320,234757
33,2068,29437,205320,234757
34,2068,29437,205320,234757
35,2068,29437,205320,234757
36,2068,29437,205320,234757
37,2068,29437,205320,234757
38,2068,29437,205320,234757
39,2068,29706,205320,235026
40,2068,29706,205320,235026
41,2068,29706,205320,235026
42,2068,29706,205320,235026
43,2068,29706,205320,235026
44,2068,29706,205320,235026
45,2068,29706,205320,235026
46,2068,29706,205320,235026
47,2068,29706,205320,235026
48,2068,29706,205320,235026
49,2068,29706,205320,235026
50,2068,29706,205320,235026
51,2068,29706,205320,235026
52,2068,29706,205320,235026
53,2068,29706,205320,235026
54,2068,29706,205320,235026
55,2068,29706,205320,235026
56,2068,29706,205320,235026
57,2068,29706,205320,235026
58,2068,29706,205320,235026
59,2068,29706,205320,235026
60,2068,29706,205320,235026
61,2068,29706,205320,235026
62,2068,29706,205320,235026
63,2068,29706,205320,235026
64,2068,29706,205320,235026
65,2068,29706,205320,235026
66,2068,29706,205320,235026
67,2068,29706,205320,235026
68,2068,29706,205320,235026
69,2068,29706,205320,235026
70,2068,29706,205758,235464
71,2068,29706,209890,239596
72,2068,29706,232254,261960
73,2068,29706,232497,262203
74,2068,29706,231884,261590
75,2068,29706,228876,258582
76,2068,29706,222749,252455
77,2068,29706,208800,238506
78,2068,29706,158294,188000
79,2068,29706,48710,78416
80,2068,29706,11777,41483
81,2068,29138,956,30094
82,2068,28924,956,29880
83,2068,28643,956,29599
84,2068,28367,956,29323
85,2068,8848,956,9804
86,2068,8848,956,9804
87,2068,8848,956,9804
88,2068,8848,956,9804
89,2068,8848,956,9804
90,2068,8848,956,9804
91,2068,8848,956,9804
92,2068,8848,956,9804
93,2068,8848,956,9804
94,2068,8848,956,9804
95,2068,8848,956,9804
96,2068,8848,956,9804
97,2068,8848,956,9804
98,2068,8818,956,9774
99,2068,8813,953,9766
100,2068,9260,953,10213
0,2069,29437,204019,233456
1,2069,29437,204123,233560
2,2069,29437,204528,233965
3,2069,29437,205320,234757
4,2069,29437,205320,234757
5,2069,29437,205320,234757
6,2069,29437,205320,234757
7,2069,29437,205320,234757
8,2069,29437,205320,234757
9,2069,29437,205320,234757
10,2069,29437,205320,234757
11,2069,29437,205320,234757
12,2069,29437,205320,234757
13,2069,29437,205320,234757
14,2069,29437,205320,234757
15,2069,29437,205320,234757
16,2069,29437,205320,234757
17,2069,29437,205320,234757
18,2069,29437,205320,234757
19,2069,29437,205320,234757
20,2069,29437,205320,234757
21,2069,29437,205320,234757
22,2069,29437,205320,234757
23,2069,29437,205320,234757
24,2069,29437,205320,234757
25,2069,29437,205320,234757
26,2069,29437,205320,234757
27,2069,29437,205320,234757
28,2069,29437,205320,234757
29,2069,29437,205320,234757
30,2069,29437,205320,234757
31,2069,29437,205320,234757
32,2069,29437,205320,234757
33,2069,29437,205320,234757
34,2069,29437,205320,234757
35,2069,29437,205320,234757
36,2069,29437,205320,234757
37,2069,29437,205320,234757
38,2069,29437,205320,234757
39,2069,29706,205320,235026
40,2069,29706,205320,235026
41,2069,29706,205320,235026
42,2069,29706,205320,235026
43,2069,29706,205320,235026
44,2069,29706,205320,235026
45,2069,29706,205320,235026
46,2069,29706,205320,235026
47,2069,29706,205320,235026
48,2069,29706,205320,235026
49,2069,29706,205320,235026
50,2069,29706,205320,235026
51,2069,29706,205320,235026
52,2069,29706,205320,235026
53,2069,29706,205320,235026
54,2069,29706,205320,235026
55,2069,29706,205320,235026
56,2069,29706,205320,235026
57,2069,29706,205320,235026
58,2069,29706,205320,235026
59,2069,29706,205320,235026
60,2069,29706,205320,235026
61,2069,29706,205320,235026
62,2069,29706,205320,235026
63,2069,29706,205320,235026
64,2069,29706,205320,235026
65,2069,29706,205320,235026
66,2069,29706,205320,235026
67,2069,29706,205320,235026
68,2069,29706,205320,235026
69,2069,29706,205320,235026
70,2069,29706,205758,235464
71,2069,29706,209890,239596
72,2069,29706,232254,261960
73,2069,29706,232497,262203
74,2069,29706,231884,261590
75,2069,29706,228876,258582
76,2069,29706,222749,252455
77,2069,29706,208800,238506
78,2069,29706,158294,188000
79,2069,29706,48710,78416
80,2069,29706,11777,41483
81,2069,29138,956,30094
82,2069,28924,956,29880
83,2069,28643,956,29599
84,2069,28367,956,29323
85,2069,8848,956,9804
86,2069,8848,956,9804
87,2069,8848,956,9804
88,2069,8848,956,9804
89,2069,8848,956,9804
90,2069,8848,956,9804
91,2069,8848,956,9804
92,2069,8848,956,9804
93,2069,8848,956,9804
94,2069,8848,956,9804
95,2069,8848,956,9804
96,2069,8848,956,9804
97,2069,8848,956,9804
98,2069,8818,956,9774
99,2069,8813,953,9766
100,2069,9260,953,10213
0,2070,29437,204019,233456
1,2070,29437,204123,233560
2,2070,29437,204528,233965
3,2070,29437,205320,234757
4,2070,29437,205320,234757
5,2070,29437,205320,234757
6,2070,29437,205320,234757
7,2070,29437,205320,234757
8,2070,29437,205320,234757
9,2070,29437,205320,234757
10,2070,29437,205320,234757
11,2070,29437,205320,234757
12,2070,29437,205320,234757
13,2070,29437,205320,234757
14,2070,29437,205320,234757
15,2070,29437,205320,234757
16,2070,29437,205320,234757
17,2070,29437,205320,234757
18,2070,29437,205320,234757
19,2070,29437,205320,234757
20,2070,29437,205320,234757
21,2070,29437,205320,234757
22,2070,29437,205320,234757
23,2070,29437,205320,234757
24,2070,29437,205320,234757
25,2070,29437,205320,234757
26,2070,29437,205320,234757
27,2070,29437,205320,234757
28,2070,29437,205320,234757
29,2070,29437,205320,234757
30,2070,29437,205320,234757
31,2070,29437,205320,234757
32,2070,29437,205320,234757
33,2070,29437,205320,234757
34,2070,29437,205320,234757
35,2070,29437,205320,234757
36,2070,29437,205320,234757
37,2070,29437,205320,234757
38,2070,29437,205320,234757
39,2070,29706,205320,235026
40,2070,29706,205320,235026
41,2070,29706,205320,235026
42,2070,29706,205320,235026
43,2070,29706,205320,235026
44,2070,29706,205320,235026
45,2070,29706,205320,235026
46,2070,29706,205320,235026
47,2070,29706,205320,235026
48,2070,29706,205320,235026
49,2070,29706,205320,235026
50,2070,29706,205320,235026
51,2070,29706,205320,235026
52,2070,29706,205320,235026
53,2070,29706,205320,235026
54,2070,29706,205320,235026
55,2070,29706,205320,235026
56,2070,29706,205320,235026
57,2070,29706,205320,235026
58,2070,29706,205320,235026
59,2070,29706,205320,235026
60,2070,29706,205320,235026
61,2070,29706,205320,235026
62,2070,29706,205320,235026
63,2070,29706,205320,235026
64,2070,29706,205320,235026
65,2070,29706,205320,235026
66,2070,29706,205320,235026
67,2070,29706,205320,235026
68,2070,29706,205320,235026
69,2070,29706,205320,235026
70,2070,29706,205758,235464
71,2070,29706,209890,239596
72,2070,29706,232254,261960
73,2070,29706,232497,262203
74,2070,29706,231884,261590
75,2070,29706,228876,258582
76,2070,29706,222749,252455
77,2070,29706,208800,238506
78,2070,29706,158294,188000
79,2070,29706,48710,78416
80,2070,29706,11777,41483
81,2070,29138,956,30094
82,2070,28924,956,29880
83,2070,28643,956,29599
84,2070,28367,956,29323
85,2070,8848,956,9804
86,2070,8848,956,9804
87,2070,8848,956,9804
88,2070,8848,956,9804
89,2070,8848,956,9804
90,2070,8848,956,9804
91,2070,8848,956,9804
92,2070,8848,956,9804
93,2070,8848,956,9804
94,2070,8848,956,9804
95,2070,8848,956,9804
96,2070,8848,956,9804
