"Popolazione residente per età, sesso e stato civile al 1° gennaio 2024"
"Codice regione";"Regione";"Età";"Celibi";"Coniugati";"Divorziati";"Vedovi";"Uniti civilmente";"Maschi già in unione civile (per scioglimento unione)";"Maschi già in unione civile (per decesso del partner)";"Totale maschi";"Nubili";"Coniugate";"Divorziate";"Vedove";"Unite civilmente";"Femmine già in unione civile (per scioglimento unione)";"Femmine già in unione civile (per decesso del partner)";"Totale femmine";"Totale"
"13";"Abruzzo";0;3950;0;0;0;0;0;0;3950;3631;0;0;0;0;0;0;3631;7581
"13";"Abruzzo";1;4193;0;0;0;0;0;0;4193;3870;0;0;0;0;0;0;3870;8063
"13";"Abruzzo";2;4256;0;0;0;0;0;0;4256;4135;0;0;0;0;0;0;4135;8391
"13";"Abruzzo";3;4412;0;0;0;0;0;0;4412;4135;0;0;0;0;0;0;4135;8547
"13";"Abruzzo";4;4479;0;0;0;0;0;0;4479;4283;0;0;0;0;0;0;4283;8762
"13";"Abruzzo";5;4656;0;0;0;0;0;0;4656;4460;0;0;0;0;0;0;4460;9116
"13";"Abruzzo";6;5026;0;0;0;0;0;0;5026;4711;0;0;0;0;0;0;4711;9737
"13";"Abruzzo";7;5263;0;0;0;0;0;0;5263;4935;0;0;0;0;0;0;4935;10198
"13";"Abruzzo";8;5367;0;0;0;0;0;0;5367;5022;0;0;0;0;0;0;5022;10389
"13";"Abruzzo";9;5430;0;0;0;0;0;0;5430;5142;0;0;0;0;0;0;5142;10572
"13";"Abruzzo";10;5479;0;0;0;0;0;0;5479;5199;0;0;0;0;0;0;5199;10678
"13";"Abruzzo";11;5761;0;0;0;0;0;0;5761;5521;0;0;0;0;0;0;5521;11282
"13";"Abruzzo";12;5945;0;0;0;0;0;0;5945;5446;0;0;0;0;0;0;5446;11391
"13";"Abruzzo";13;5991;0;0;0;0;0;0;5991;5689;0;0;0;0;0;0;5689;11680
"13";"Abruzzo";14;5962;0;0;0;0;0;0;5962;5547;0;0;0;0;0;0;5547;11509
"13";"Abruzzo";15;6135;0;0;0;0;0;0;6135;5783;0;0;0;0;0;0;5783;11918
"13";"Abruzzo";16;6014;0;0;0;0;0;0;6014;5727;1;0;0;0;0;0;5728;11742
"13";"Abruzzo";17;6048;1;0;0;0;0;0;6049;5594;0;0;0;0;0;0;5594;11643
"13";"Abruzzo";18;6141;2;0;0;0;0;0;6143;5753;3;0;0;0;0;0;5756;11899
"13";"Abruzzo";19;6377;7;0;0;0;0;0;6384;5648;16;0;0;0;0;0;5664;12048
"13";"Abruzzo";20;6224;4;0;0;0;0;0;6228;5587;38;0;0;0;0;0;5625;11853
"13";"Abruzzo";21;6158;17;0;0;0;0;0;6175;5454;57;1;0;0;0;0;5512;11687
"13";"Abruzzo";22;6248;23;0;0;0;0;0;6271;5659;112;3;0;0;0;0;5774;12045
"13";"Abruzzo";23;6519;43;1;1;0;0;0;6564;5555;172;3;0;1;0;0;5731;12295
"13";"Abruzzo";24;6348;70;1;1;0;0;0;6420;5536;229;3;1;0;0;0;5769;12189
"13";"Abruzzo";25;6443;111;4;0;3;0;0;6561;5561;333;2;0;2;0;0;5898;12459
"13";"Abruzzo";26;6324;163;2;5;1;0;0;6495;5301;494;2;0;1;0;0;5798;12293
"13";"Abruzzo";27;6192;256;2;2;1;0;0;6453;5322;612;10;2;4;1;0;5951;12404
"13";"Abruzzo";28;6119;374;4;1;1;0;0;6499;4994;807;16;0;5;0;0;5822;12321
"13";"Abruzzo";29;5998;498;11;5;3;0;0;6515;4930;1178;28;1;1;1;0;6139;12654
"13";"Abruzzo";30;6063;672;7;6;3;0;0;6751;4805;1398;24;4;4;1;0;6236;12987
"13";"Abruzzo";31;5954;983;17;3;1;0;0;6958;4638;1789;33;7;3;0;0;6470;13428
"13";"Abruzzo";32;5639;1221;22;9;7;1;0;6899;4314;2154;54;2;5;1;0;6530;13429
"13";"Abruzzo";33;5489;1541;24;7;2;1;0;7064;4160;2508;75;10;4;1;0;6758;13822
"13";"Abruzzo";34;5296;1833;51;3;7;0;0;7190;3765;2793;98;10;6;0;0;6672;13862
"13";"Abruzzo";35;5003;2180;63;11;5;0;0;7262;3615;3156;117;12;5;0;0;6905;14167
"13";"Abruzzo";36;4505;2425;62;17;6;0;0;7015;3321;3387;157;14;7;0;0;6886;13901
"13";"Abruzzo";37;4399;2761;79;10;7;0;0;7256;3178;3762;177;24;8;1;0;7150;14406
"13";"Abruzzo";38;4270;3126;105;13;2;0;0;7516;3159;3976;232;29;14;1;0;7411;14927
"13";"Abruzzo";39;4086;3474;137;12;11;0;0;7720;2856;4304;270;36;7;1;0;7474;15194
"13";"Abruzzo";40;3903;3639;155;12;5;0;0;7714;2682;4505;269;29;7;0;0;7492;15206
"13";"Abruzzo";41;3755;3935;201;10;7;1;0;7909;2699;4920;331;48;10;1;0;8009;15918
"13";"Abruzzo";42;3624;4099;218;22;10;0;0;7973;2406;5020;344;70;3;0;0;7843;15816
"13";"Abruzzo";43;3541;4473;228;17;6;0;1;8266;2392;5124;439;88;4;1;0;8048;16314
"13";"Abruzzo";44;3419;4817;288;34;5;1;0;8564;2232;5599;479;108;6;0;0;8424;16988
"13";"Abruzzo";45;3380;5194;323;20;9;0;0;8926;2124;5924;541;85;4;0;0;8678;17604
"13";"Abruzzo";46;3366;5245;340;34;8;0;0;8993;2077;6031;537;113;7;0;0;8765;17758
"13";"Abruzzo";47;3227;5594;428;28;6;0;0;9283;2096;6419;584;145;3;0;0;9247;18530
"13";"Abruzzo";48;3099;5818;431;54;6;0;0;9408;2077;6703;708;164;1;0;0;9653;19061
"13";"Abruzzo";49;3075;6333;490;40;5;0;0;9943;1893;7057;748;207;8;0;0;9913;19856
"13";"Abruzzo";50;2791;6272;537;60;7;0;0;9667;1766;7257;759;190;4;0;0;9976;19643
"13";"Abruzzo";51;2645;6697;575;60;6;0;0;9983;1755;7433;793;234;2;0;0;10217;20200
"13";"Abruzzo";52;2555;6754;633;48;4;1;0;9995;1722;7743;801;284;2;0;0;10552;20547
"13";"Abruzzo";53;2423;6804;581;57;8;0;0;9873;1464;7615;834;304;4;0;0;10221;20094
"13";"Abruzzo";54;2312;7329;657;66;7;0;0;10371;1528;7836;908;341;3;0;0;10616;20987
"13";"Abruzzo";55;2167;7334;649;92;6;0;0;10248;1387;7828;869;421;2;0;0;10507;20755
"13";"Abruzzo";56;1942;7478;684;92;9;0;1;10206;1337;8096;862;438;5;0;0;10738;20944
"13";"Abruzzo";57;1826;7748;691;119;7;0;0;10391;1246;8148;836;548;2;0;0;10780;21171
"13";"Abruzzo";58;1702;7773;746;146;8;0;0;10375;1116;8270;818;595;4;0;0;10803;21178
"13";"Abruzzo";59;1640;8003;685;155;6;0;0;10489;1082;8123;875;658;1;0;0;10739;21228
"13";"Abruzzo";60;1375;7567;648;148;5;0;0;9743;984;7729;787;740;1;0;0;10241;19984
"13";"Abruzzo";61;1276;7279;650;166;5;0;0;9376;904;7438;681;819;1;0;0;9843;19219
"13";"Abruzzo";62;1123;7035;612;178;2;1;0;8951;913;7431;651;875;2;0;0;9872;18823
"13";"Abruzzo";63;1047;7085;558;184;6;0;0;8880;835;7168;655;968;4;0;0;9630;18510
"13";"Abruzzo";64;949;7036;476;218;4;0;0;8683;740;7071;577;1072;3;0;0;9463;18146
"13";"Abruzzo";65;913;6732;452;234;2;0;0;8333;722;6703;535;1085;1;0;0;9046;17379
"13";"Abruzzo";66;820;6718;429;252;3;0;0;8222;671;6507;484;1206;0;0;0;8868;17090
"13";"Abruzzo";67;702;6775;455;249;3;0;0;8184;584;6250;426;1377;0;0;0;8637;16821
"13";"Abruzzo";68;710;6536;382;307;1;0;0;7936;575;6278;451;1486;0;0;0;8790;16726
"13";"Abruzzo";69;643;6414;338;318;2;0;0;7715;536;5979;387;1652;2;1;0;8557;16272
"13";"Abruzzo";70;537;6034;332;293;3;0;0;7199;486;5480;366;1622;1;0;0;7955;15154
"13";"Abruzzo";71;545;5919;277;363;2;0;0;7106;475;5193;347;1865;1;0;0;7881;14987
"13";"Abruzzo";72;437;5810;250;367;0;0;0;6864;417;5228;319;2036;0;0;0;8000;14864
"13";"Abruzzo";73;428;6118;245;404;1;0;0;7196;426;5136;280;2181;1;0;0;8024;15220
"13";"Abruzzo";74;455;6041;219;457;3;0;0;7175;415;5022;257;2475;0;0;0;8169;15344
"13";"Abruzzo";75;421;5965;193;457;1;0;0;7037;431;4816;245;2751;1;0;0;8244;15281
"13";"Abruzzo";76;383;5551;193;520;1;0;0;6648;364;4201;220;2857;0;0;0;7642;14290
"13";"Abruzzo";77;363;5299;152;525;2;0;0;6341;321;3844;189;2959;0;0;0;7313;13654
"13";"Abruzzo";78;219;3784;112;385;1;0;0;4501;242;2750;144;2383;0;0;0;5519;10020
"13";"Abruzzo";79;243;3955;105;468;0;0;0;4771;255;2606;141;2720;0;0;0;5722;10493
"13";"Abruzzo";80;226;3602;85;489;1;0;0;4403;250;2392;112;2820;0;0;0;5574;9977
"13";"Abruzzo";81;199;3254;75;538;1;0;0;4067;239;2064;103;2864;0;0;0;5270;9337
"13";"Abruzzo";82;189;3098;56;583;0;0;0;3926;228;1869;99;2992;0;0;0;5188;9114
"13";"Abruzzo";83;193;3288;70;666;1;0;0;4218;252;1885;96;3522;0;0;0;5755;9973
"13";"Abruzzo";84;173;3092;83;665;0;0;0;4013;246;1560;70;3762;0;0;0;5638;9651
"13";"Abruzzo";85;137;2509;49;684;0;0;0;3379;234;1272;67;3308;0;0;0;4881;8260
"13";"Abruzzo";86;130;2259;36;682;0;0;0;3107;205;1058;53;3265;0;0;0;4581;7688
"13";"Abruzzo";87;105;1790;32;595;0;0;0;2522;197;775;44;2990;0;0;0;4006;6528
"13";"Abruzzo";88;93;1566;26;601;0;0;0;2286;182;652;38;2895;0;0;0;3767;6053
"13";"Abruzzo";89;64;1210;8;534;0;0;0;1816;142;469;24;2689;0;0;0;3324;5140
"13";"Abruzzo";90;63;1019;12;480;1;0;0;1575;144;387;28;2488;0;0;0;3047;4622
"13";"Abruzzo";91;41;734;10;404;0;0;0;1189;130;252;16;1990;0;0;0;2388;3577
"13";"Abruzzo";92;38;542;9;392;0;0;0;981;115;175;20;1797;0;0;0;2107;3088
"13";"Abruzzo";93;33;421;6;342;0;0;0;802;116;149;17;1607;0;0;0;1889;2691
"13";"Abruzzo";94;18;277;4;226;0;0;0;525;88;80;12;1154;0;0;0;1334;1859
"13";"Abruzzo";95;7;157;2;191;0;0;0;357;58;70;5;863;0;0;0;996;1353
"13";"Abruzzo";96;13;122;0;135;0;0;0;270;45;36;5;670;0;0;0;756;1026
"13";"Abruzzo";97;7;56;0;86;0;0;0;149;27;28;2;451;0;0;0;508;657
"13";"Abruzzo";98;3;34;1;66;0;0;0;104;25;20;1;362;0;0;0;408;512
"13";"Abruzzo";99;0;28;0;48;0;0;0;76;23;10;1;236;0;0;0;270;346
"13";"Abruzzo";100;6;32;0;61;0;0;0;99;28;30;3;415;0;0;0;476;575
"13";"Abruzzo";999;291881;295867;17774;16233;246;6;2;622009;243292;296993;23598;83491;177;11;0;647562;1269571
"17";"Basilicata";0;1577;0;0;0;0;0;0;1577;1521;0;0;0;0;0;0;1521;3098
"17";"Basilicata";1;1723;0;0;0;0;0;0;1723;1484;0;0;0;0;0;0;1484;3207
"17";"Basilicata";2;1737;0;0;0;0;0;0;1737;1605;0;0;0;0;0;0;1605;3342
"17";"Basilicata";3;1851;0;0;0;0;0;0;1851;1677;0;0;0;0;0;0;1677;3528
"17";"Basilicata";4;1924;0;0;0;0;0;0;1924;1746;0;0;0;0;0;0;1746;3670
"17";"Basilicata";5;1884;0;0;0;0;0;0;1884;1841;0;0;0;0;0;0;1841;3725
"17";"Basilicata";6;2067;0;0;0;0;0;0;2067;1873;0;0;0;0;0;0;1873;3940
"17";"Basilicata";7;2063;0;0;0;0;0;0;2063;1956;0;0;0;0;0;0;1956;4019
"17";"Basilicata";8;2080;0;0;0;0;0;0;2080;1985;0;0;0;0;0;0;1985;4065
"17";"Basilicata";9;2075;0;0;0;0;0;0;2075;2016;0;0;0;0;0;0;2016;4091
"17";"Basilicata";10;2101;0;0;0;0;0;0;2101;1956;0;0;0;0;0;0;1956;4057
"17";"Basilicata";11;2332;0;0;0;0;0;0;2332;2111;0;0;0;0;0;0;2111;4443
"17";"Basilicata";12;2277;0;0;0;0;0;0;2277;2136;0;0;0;0;0;0;2136;4413
"17";"Basilicata";13;2342;0;0;0;0;0;0;2342;2236;0;0;0;0;0;0;2236;4578
"17";"Basilicata";14;2488;0;0;0;0;0;0;2488;2279;0;0;0;0;0;0;2279;4767
"17";"Basilicata";15;2554;0;0;0;0;0;0;2554;2345;0;0;0;0;0;0;2345;4899
"17";"Basilicata";16;2580;0;0;0;0;0;0;2580;2334;1;0;0;0;0;0;2335;4915
"17";"Basilicata";17;2675;0;0;0;0;0;0;2675;2399;0;0;0;0;0;0;2399;5074
"17";"Basilicata";18;2715;1;0;0;0;0;0;2716;2402;1;0;0;0;0;0;2403;5119
"17";"Basilicata";19;2843;1;0;0;0;0;0;2844;2649;3;0;0;1;0;0;2653;5497
"17";"Basilicata";20;2923;1;0;0;0;0;0;2924;2518;14;1;0;0;0;0;2533;5457
"17";"Basilicata";21;2899;1;0;0;0;0;0;2900;2606;17;1;0;0;0;0;2624;5524
"17";"Basilicata";22;2952;3;0;0;0;0;0;2955;2530;36;0;0;0;0;0;2566;5521
"17";"Basilicata";23;3052;21;0;0;0;0;0;3073;2597;51;0;0;0;0;0;2648;5721
"17";"Basilicata";24;3027;27;1;0;0;0;0;3055;2617;69;1;0;0;0;0;2687;5742
"17";"Basilicata";25;3071;31;2;0;0;0;0;3104;2383;155;3;0;3;0;0;2544;5648
"17";"Basilicata";26;2928;71;0;0;1;0;0;3000;2387;203;2;0;0;0;0;2592;5592
"17";"Basilicata";27;2885;103;1;0;0;0;0;2989;2221;335;2;1;0;0;0;2559;5548
"17";"Basilicata";28;2769;150;3;0;0;0;0;2922;2187;431;1;1;0;0;0;2620;5542
"17";"Basilicata";29;2680;250;2;0;0;0;0;2932;2111;566;8;3;0;0;0;2688;5620
"17";"Basilicata";30;2628;350;6;0;1;0;0;2985;1979;653;14;0;2;0;0;2648;5633
"17";"Basilicata";31;2743;459;5;0;1;0;0;3208;1966;861;13;5;1;0;0;2846;6054
"17";"Basilicata";32;2396;643;10;2;0;0;0;3051;1748;1052;21;3;2;0;0;2826;5877
"17";"Basilicata";33;2401;801;12;0;2;0;0;3216;1610;1300;29;0;2;0;0;2941;6157
"17";"Basilicata";34;2279;910;15;4;2;0;0;3210;1440;1364;35;8;0;0;0;2847;6057
"17";"Basilicata";35;2057;1091;17;4;1;0;0;3170;1310;1520;58;3;1;0;0;2892;6062
"17";"Basilicata";36;1964;1178;32;2;0;0;0;3176;1198;1571;55;8;3;0;0;2835;6011
"17";"Basilicata";37;1800;1262;26;3;3;0;0;3094;1078;1683;50;8;3;0;0;2822;5916
"17";"Basilicata";38;1730;1446;32;4;2;0;0;3214;1037;1849;71;11;1;0;0;2969;6183
"17";"Basilicata";39;1620;1570;44;2;2;0;0;3238;1010;1967;79;18;1;0;0;3075;6313
"17";"Basilicata";40;1559;1614;42;4;0;0;0;3219;916;2061;108;20;0;0;0;3105;6324
"17";"Basilicata";41;1419;1735;63;2;1;0;0;3220;929;2199;95;24;0;0;0;3247;6467
"17";"Basilicata";42;1366;1820;61;10;1;0;0;3258;782;2230;120;29;1;0;0;3162;6420
"17";"Basilicata";43;1280;1911;78;7;1;0;0;3277;776;2271;111;22;0;0;0;3180;6457
"17";"Basilicata";44;1294;2052;74;8;0;0;0;3428;680;2389;141;42;3;0;0;3255;6683
"17";"Basilicata";45;1304;2231;97;4;0;0;0;3636;686;2588;137;39;0;0;0;3450;7086
"17";"Basilicata";46;1203;2230;105;13;0;0;0;3551;679;2762;194;41;0;0;0;3676;7227
"17";"Basilicata";47;1263;2548;122;11;1;0;0;3945;723;2820;211;71;0;0;0;3825;7770
"17";"Basilicata";48;1131;2543;152;16;0;0;0;3842;700;3019;201;73;0;0;0;3993;7835
"17";"Basilicata";49;1149;2723;148;19;3;0;0;4042;658;3066;192;80;0;0;0;3996;8038
"17";"Basilicata";50;1033;2786;164;20;3;0;0;4006;670;3003;239;85;2;0;0;3999;8005
"17";"Basilicata";51;963;2815;187;27;3;0;0;3995;650;3180;236;101;2;0;0;4169;8164
"17";"Basilicata";52;967;2867;173;27;0;0;0;4034;602;3237;217;129;1;0;0;4186;8220
"17";"Basilicata";53;844;3041;165;35;1;0;0;4086;578;3351;215;142;0;0;0;4286;8372
"17";"Basilicata";54;856;3241;174;36;1;0;0;4308;564;3365;202;172;0;0;0;4303;8611
"17";"Basilicata";55;805;3214;156;35;1;0;0;4211;544;3379;218;208;1;0;0;4350;8561
"17";"Basilicata";56;764;3323;186;57;2;0;0;4332;537;3541;224;224;3;0;0;4529;8861
"17";"Basilicata";57;685;3225;151;59;1;0;0;4121;531;3532;201;237;0;0;0;4501;8622
"17";"Basilicata";58;704;3366;172;59;0;0;0;4301;513;3532;190;244;0;0;0;4479;8780
"17";"Basilicata";59;618;3571;184;78;0;0;0;4451;517;3612;214;304;0;0;0;4647;9098
"17";"Basilicata";60;564;3359;196;84;0;0;0;4203;499;3370;161;325;1;0;0;4356;8559
"17";"Basilicata";61;539;3493;172;69;1;0;0;4274;433;3393;183;343;0;0;0;4352;8626
"17";"Basilicata";62;476;3287;171;82;0;0;0;4016;404;3346;168;425;0;0;0;4343;8359
"17";"Basilicata";63;399;3328;131;86;0;0;0;3944;406;3216;170;460;0;0;0;4252;8196
"17";"Basilicata";64;436;3137;129;94;0;0;0;3796;394;3039;124;479;0;0;0;4036;7832
"17";"Basilicata";65;356;3132;121;85;3;0;0;3697;377;2897;120;492;0;0;0;3886;7583
"17";"Basilicata";66;345;2896;123;88;0;0;0;3452;347;2901;113;586;0;0;0;3947;7399
"17";"Basilicata";67;309;3056;127;121;0;0;0;3613;328;2799;114;654;0;0;0;3895;7508
"17";"Basilicata";68;290;3011;100;138;1;0;0;3540;275;2661;91;604;0;0;0;3631;7171
"17";"Basilicata";69;244;2938;91;132;0;0;0;3405;295;2612;104;715;1;0;0;3727;7132
"17";"Basilicata";70;238;2708;89;153;0;0;0;3188;275;2259;73;720;0;0;0;3327;6515
"17";"Basilicata";71;192;2595;74;164;0;0;0;3025;277;2231;79;774;0;0;0;3361;6386
"17";"Basilicata";72;169;2519;73;170;0;0;0;2931;206;2163;69;862;0;0;0;3300;6231
"17";"Basilicata";73;181;2625;72;188;0;0;0;3066;229;2101;63;949;0;0;0;3342;6408
"17";"Basilicata";74;163;2638;55;201;0;0;0;3057;199;1997;71;1049;0;0;0;3316;6373
"17";"Basilicata";75;153;2604;51;213;0;0;0;3021;231;1965;49;1227;0;0;0;3472;6493
"17";"Basilicata";76;152;2243;41;231;0;0;0;2667;208;1687;39;1215;0;0;0;3149;5816
"17";"Basilicata";77;117;1996;37;215;0;0;0;2365;167;1421;35;1157;0;0;0;2780;5145
"17";"Basilicata";78;71;1465;30;160;0;0;0;1726;158;1035;26;1003;0;0;0;2222;3948
"17";"Basilicata";79;80;1470;24;169;0;0;0;1743;135;900;18;1039;0;0;0;2092;3835
"17";"Basilicata";80;68;1367;13;222;0;0;0;1670;126;815;27;1075;0;0;0;2043;3713
"17";"Basilicata";81;59;1239;14;206;0;0;0;1518;120;759;22;1144;0;0;0;2045;3563
"17";"Basilicata";82;59;1188;14;228;0;0;0;1489;112;692;16;1127;0;0;0;1947;3436
"17";"Basilicata";83;76;1322;23;282;0;0;0;1703;120;649;18;1440;0;0;0;2227;3930
"17";"Basilicata";84;48;1257;12;298;0;0;0;1615;120;674;11;1473;0;0;0;2278;3893
"17";"Basilicata";85;42;1097;16;299;0;0;0;1454;129;505;11;1460;0;0;0;2105;3559
"17";"Basilicata";86;48;906;11;305;0;0;0;1270;119;424;18;1453;0;0;0;2014;3284
"17";"Basilicata";87;44;770;11;288;0;0;0;1113;94;324;6;1366;0;0;0;1790;2903
"17";"Basilicata";88;33;642;7;248;0;0;0;930;99;264;7;1223;0;0;0;1593;2523
"17";"Basilicata";89;24;512;5;266;0;0;0;807;87;210;6;1173;0;0;0;1476;2283
"17";"Basilicata";90;16;403;4;254;0;0;0;677;61;138;9;1054;0;0;0;1262;1939
"17";"Basilicata";91;10;311;0;237;0;0;0;558;63;99;6;811;0;0;0;979;1537
"17";"Basilicata";92;15;216;0;184;0;0;0;415;45;62;5;724;0;0;0;836;1251
"17";"Basilicata";93;15;143;4;151;0;0;0;313;48;43;2;653;0;0;0;746;1059
"17";"Basilicata";94;5;114;0;121;0;0;0;240;43;32;2;480;0;0;0;557;797
"17";"Basilicata";95;6;60;2;93;0;0;0;161;28;19;1;350;0;0;0;398;559
"17";"Basilicata";96;2;57;1;74;0;0;0;134;19;16;1;270;0;0;0;306;440
"17";"Basilicata";97;2;25;1;44;0;0;0;72;11;5;1;204;0;0;0;221;293
"17";"Basilicata";98;0;11;0;34;0;0;0;45;12;8;1;129;0;0;0;150;195
"17";"Basilicata";99;2;8;0;22;0;0;0;32;4;6;0;78;0;0;0;88;120
"17";"Basilicata";100;4;9;0;41;0;0;0;54;11;8;1;141;0;0;0;161;215
"17";"Basilicata";999;121951;129383;4907;7288;39;0;0;263568;99633;128584;6151;35262;35;0;0;269665;533233
"18";"Calabria";0;6795;0;0;0;0;0;0;6795;6476;0;0;0;0;0;0;6476;13271
"18";"Calabria";1;6930;0;0;0;0;0;0;6930;6487;0;0;0;0;0;0;6487;13417
"18";"Calabria";2;6773;0;0;0;0;0;0;6773;6529;0;0;0;0;0;0;6529;13302
"18";"Calabria";3;7137;0;0;0;0;0;0;7137;6888;0;0;0;0;0;0;6888;14025
"18";"Calabria";4;7456;0;0;0;0;0;0;7456;7114;0;0;0;0;0;0;7114;14570
"18";"Calabria";5;7784;0;0;0;0;0;0;7784;7322;0;0;0;0;0;0;7322;15106
"18";"Calabria";6;7977;0;0;0;0;0;0;7977;7617;0;0;0;0;0;0;7617;15594
"18";"Calabria";7;8121;0;0;0;0;0;0;8121;7726;0;0;0;0;0;0;7726;15847
"18";"Calabria";8;8290;0;0;0;0;0;0;8290;7870;0;0;0;0;0;0;7870;16160
"18";"Calabria";9;8403;0;0;0;0;0;0;8403;7832;0;0;0;0;0;0;7832;16235
"18";"Calabria";10;8294;0;0;0;0;0;0;8294;7984;0;0;0;0;0;0;7984;16278
"18";"Calabria";11;8719;0;0;0;0;0;0;8719;8054;0;0;0;0;0;0;8054;16773
"18";"Calabria";12;8752;0;0;0;0;0;0;8752;8230;0;0;0;0;0;0;8230;16982
"18";"Calabria";13;8907;0;0;0;0;0;0;8907;8583;0;0;0;0;0;0;8583;17490
"18";"Calabria";14;9178;0;0;0;0;0;0;9178;8538;0;0;0;0;0;0;8538;17716
"18";"Calabria";15;9033;0;0;0;0;0;0;9033;8881;0;0;0;0;0;0;8881;17914
"18";"Calabria";16;9358;0;1;0;0;0;0;9359;8717;0;0;0;0;0;0;8717;18076
"18";"Calabria";17;9745;1;0;0;0;0;0;9746;8953;0;0;0;0;0;0;8953;18699
"18";"Calabria";18;9647;0;0;0;0;0;0;9647;8885;3;0;0;0;0;0;8888;18535
"18";"Calabria";19;10069;1;0;0;0;0;0;10070;9100;23;0;0;0;0;0;9123;19193
"18";"Calabria";20;9784;8;0;0;0;0;0;9792;8986;54;0;0;0;0;0;9040;18832
"18";"Calabria";21;9694;27;1;0;0;0;0;9722;8755;125;0;0;0;0;0;8880;18602
"18";"Calabria";22;9797;45;2;0;0;0;0;9844;9043;217;0;0;0;0;0;9260;19104
"18";"Calabria";23;10060;66;2;0;0;0;0;10128;9043;327;5;0;1;0;0;9376;19504
"18";"Calabria";24;9936;106;2;1;1;0;0;10046;8752;528;4;1;0;0;0;9285;19331
"18";"Calabria";25;9933;251;3;0;1;0;0;10188;8526;797;3;2;0;0;0;9328;19516
"18";"Calabria";26;9410;386;7;1;0;0;0;9804;8017;1132;5;2;1;0;0;9157;18961
"18";"Calabria";27;9471;557;3;1;0;0;0;10032;7517;1618;17;2;0;0;0;9154;19186
"18";"Calabria";28;8971;875;9;1;4;0;0;9860;7252;2119;17;1;4;0;0;9393;19253
"18";"Calabria";29;8816;1319;12;1;3;0;0;10151;6865;2555;40;3;3;0;0;9466;19617
"18";"Calabria";30;8731;1717;8;2;6;0;0;10464;6449;3347;50;5;2;0;0;9853;20317
"18";"Calabria";31;8333;2211;19;1;2;0;0;10566;6133;4092;60;4;5;0;0;10294;20860
"18";"Calabria";32;7867;2724;27;6;1;0;0;10625;5687;4502;75;16;1;1;0;10282;20907
"18";"Calabria";33;7578;3294;42;10;1;0;0;10925;5292;4961;115;18;5;0;0;10391;21316
"18";"Calabria";34;7281;3870;55;0;3;0;0;11209;4805;5742;112;20;5;1;0;10685;21894
"18";"Calabria";35;6695;4493;63;9;3;0;0;11263;4484;6244;160;25;4;0;0;10917;22180
"18";"Calabria";36;6197;4714;89;6;6;0;0;11012;4127;6665;181;29;3;0;0;11005;22017
"18";"Calabria";37;5790;5183;97;8;4;0;0;11082;3734;6845;241;54;4;0;0;10878;21960
"18";"Calabria";38;5567;5515;114;7;1;0;0;11204;3551;7213;245;46;0;0;0;11055;22259
"18";"Calabria";39;5322;6170;147;19;2;0;0;11660;3340;7342;291;63;3;0;0;11039;22699
"18";"Calabria";40;4919;6325;153;14;3;0;0;11414;3003;7833;317;50;1;0;0;11204;22618
"18";"Calabria";41;4701;6691;201;9;5;0;0;11607;2928;8246;364;90;0;0;0;11628;23235
"18";"Calabria";42;4456;6941;201;20;8;0;0;11626;2804;8301;378;83;1;0;0;11567;23193
