id,Età,Celibi,Coniugati,Divorziati,Vedovi,Uniti civilmente,Maschi già in unione civile (per scioglimento unione),Maschi già in unione civile (per decesso del partner),Totale maschi,Nubili,Coniugate,Divorziate,Vedove,Unite civilmente,Femmine già in unione civile (per scioglimento unione),Femmine già in unione civile (per decesso del partner),Totale femmine,Totale
64,86,74,738,21,236,1,0,0,1070,86,399,38,1046,0,0,0,1569,2639
64,87,48,567,15,211,0,0,0,841,80,303,29,973,0,0,0,1385,2226
64,88,56,532,13,219,0,0,0,820,49,260,36,1005,0,0,0,1350,2170
64,89,34,465,15,206,0,0,0,720,61,205,26,979,0,0,0,1271,1991
64,90,32,347,9,205,0,0,0,593,61,118,23,802,0,0,0,1004,1597
64,91,27,255,4,161,0,0,0,447,57,80,9,729,0,0,0,875,1322
64,92,18,190,3,147,0,0,0,358,45,59,7,588,0,0,0,699,1057
64,93,26,135,2,136,0,0,0,299,44,36,7,571,0,0,0,658,957
64,94,15,86,3,82,0,0,0,186,27,24,3,406,0,0,0,460,646
64,95,14,61,3,76,0,0,0,154,25,16,6,341,0,0,0,388,542
64,96,3,36,1,56,0,0,0,96,9,13,4,253,0,0,0,279,375
64,97,2,19,0,33,0,0,0,54,16,9,1,200,0,0,0,226,280
64,98,3,18,0,31,0,0,0,52,13,3,1,134,0,0,0,151,203
64,99,2,11,0,21,0,0,0,34,6,0,0,83,0,0,0,89,123
64,100,1,8,0,24,0,0,0,33,10,4,0,152,0,0,0,166,199
64,999,93460,82030,8629,5534,184,3,5,189845,79658,82074,11823,23698,121,10,0,197384,387229
65,0,1287,0,0,0,0,0,0,1287,1226,0,0,0,0,0,0,1226,2513
65,1,1363,0,0,0,0,0,0,1363,1314,0,0,0,0,0,0,1314,2677
65,2,1311,0,0,0,0,0,0,1311,1272,0,0,0,0,0,0,1272,2583
65,3,1370,0,0,0,0,0,0,1370,1281,0,0,0,0,0,0,1281,2651
65,4,1392,0,0,0,0,0,0,1392,1328,0,0,0,0,0,0,1328,2720
65,5,1529,0,0,0,0,0,0,1529,1382,0,0,0,0,0,0,1382,2911
65,6,1620,0,0,0,0,0,0,1620,1432,0,0,0,0,0,0,1432,3052
65,7,1649,0,0,0,0,0,0,1649,1556,0,0,0,0,0,0,1556,3205
65,8,1691,0,0,0,0,0,0,1691,1565,0,0,0,0,0,0,1565,3256
65,9,1753,0,0,0,0,0,0,1753,1631,0,0,0,0,0,0,1631,3384
65,10,1775,0,0,0,0,0,0,1775,1769,0,0,0,0,0,0,1769,3544
65,11,1831,0,0,0,0,0,0,1831,1763,0,0,0,0,0,0,1763,3594
65,12,1988,0,0,0,0,0,0,1988,1782,0,0,0,0,0,0,1782,3770
65,13,2011,0,0,0,0,0,0,2011,1778,0,0,0,0,0,0,1778,3789
65,14,1977,0,0,0,0,0,0,1977,1813,0,0,0,0,0,0,1813,3790
65,15,1994,0,0,0,0,0,0,1994,1850,0,0,0,0,0,0,1850,3844
65,16,1997,0,0,0,0,0,0,1997,1865,0,0,0,0,0,0,1865,3862
65,17,1949,0,0,0,0,0,0,1949,1912,0,0,0,0,0,0,1912,3861
65,18,1965,0,0,0,0,0,0,1965,1771,0,0,0,0,0,0,1771,3736
65,19,1990,0,0,0,0,0,0,1990,1832,5,0,0,0,0,0,1837,3827
65,20,1945,3,0,0,0,0,0,1948,1760,16,0,0,0,0,0,1776,3724
65,21,1982,3,0,0,0,0,0,1985,1754,30,0,0,0,0,0,1784,3769
65,22,1965,7,3,0,0,0,0,1975,1698,53,0,0,0,0,0,1751,3726
65,23,2066,17,3,0,0,0,0,2086,1682,100,4,0,0,0,0,1786,3872
65,24,1944,26,3,1,1,0,0,1975,1614,127,7,0,0,0,0,1748,3723
65,25,1998,70,6,0,0,0,0,2074,1606,175,2,0,2,0,0,1785,3859
65,26,1918,67,7,0,0,0,0,1992,1565,230,4,0,0,1,0,1800,3792
65,27,1867,126,4,0,0,0,0,1997,1540,311,1,1,1,0,0,1854,3851
65,28,1783,165,1,0,3,1,0,1953,1438,373,11,0,0,0,0,1822,3775
65,29,1799,237,5,0,2,0,0,2043,1421,427,13,0,1,0,0,1862,3905
65,30,1708,278,10,0,0,0,0,1996,1246,505,16,0,1,0,0,1768,3764
65,31,1659,394,9,1,0,0,0,2063,1352,605,19,3,2,0,0,1981,4044
65,32,1612,484,14,2,2,0,0,2114,1243,736,20,7,2,0,0,2008,4122
65,33,1525,561,14,1,1,0,0,2102,1236,771,43,5,0,0,0,2055,4157
65,34,1452,628,21,5,2,0,0,2108,1164,874,31,7,2,0,0,2078,4186
65,35,1407,680,22,0,2,0,0,2111,1005,938,41,4,2,0,0,1990,4101
65,36,1300,723,29,0,4,0,0,2056,1029,1010,66,4,2,1,0,2112,4168
65,37,1282,835,49,4,4,0,0,2174,899,1079,73,12,2,0,0,2065,4239
65,38,1282,905,28,1,6,0,0,2222,1026,1141,93,14,2,1,0,2277,4499
65,39,1138,971,48,4,2,0,0,2163,920,1186,102,10,2,0,0,2220,4383
65,40,1171,983,51,5,3,0,0,2213,903,1216,101,15,3,0,0,2238,4451
65,41,1115,1125,58,1,6,0,0,2305,943,1326,115,10,6,0,0,2400,4705
65,42,1186,1187,74,4,4,0,0,2455,927,1362,139,20,0,1,0,2449,4904
65,43,1120,1199,75,7,3,0,0,2404,912,1457,126,20,1,0,0,2516,4920
65,44,1147,1358,93,5,1,0,0,2604,955,1495,164,27,3,0,0,2644,5248
65,45,1231,1423,100,13,5,0,0,2772,1018,1571,185,37,3,0,0,2814,5586
65,46,1255,1537,114,10,3,0,0,2919,946,1691,189,40,1,0,0,2867,5786
65,47,1220,1594,129,13,5,0,0,2961,960,1793,234,45,2,1,0,3035,5996
65,48,1255,1729,145,13,4,0,0,3146,985,1922,282,44,0,1,0,3234,6380
65,49,1329,1820,223,11,4,0,0,3387,974,2039,295,62,4,0,0,3374,6761
65,50,1164,1887,193,13,4,0,0,3261,849,2080,306,61,2,0,0,3298,6559
65,51,1062,1957,222,15,8,0,0,3264,837,2042,334,73,2,0,0,3288,6552
65,52,1060,1895,251,20,4,0,0,3230,759,2107,353,94,2,0,0,3315,6545
65,53,1021,2018,259,19,7,0,0,3324,665,2078,349,84,2,0,0,3178,6502
65,54,910,1993,249,20,4,0,0,3176,683,2125,392,97,0,0,0,3297,6473
65,55,821,2074,227,21,9,0,0,3152,644,2170,383,102,5,0,0,3304,6456
65,56,770,2066,269,33,3,0,0,3141,584,2113,341,114,1,0,0,3153,6294
65,57,770,2117,283,24,3,0,0,3197,527,2132,370,142,2,0,0,3173,6370
65,58,669,2156,272,36,6,0,0,3139,518,2176,366,156,1,0,0,3217,6356
65,59,669,2175,286,26,4,0,0,3160,508,2200,342,154,1,0,0,3205,6365
65,60,518,2090,262,39,1,0,0,2910,458,2148,326,181,0,0,0,3113,6023
65,61,478,2055,231,50,4,0,0,2818,385,2064,308,168,2,0,0,2927,5745
65,62,431,2026,272,50,6,0,0,2785,352,2035,305,245,2,0,0,2939,5724
65,63,382,1957,219,74,3,0,0,2635,323,2023,287,243,0,0,0,2876,5511
65,64,346,1911,225,72,4,0,1,2559,300,1927,292,265,0,0,0,2784,5343
65,65,313,1818,192,73,2,0,0,2398,268,1829,269,315,0,0,0,2681,5079
65,66,279,1824,204,69,5,0,0,2381,254,1790,237,288,0,0,0,2569,4950
65,67,236,1860,187,81,5,0,0,2369,229,1748,218,355,0,0,0,2550,4919
65,68,234,1759,161,81,1,0,0,2236,227,1707,219,362,0,0,0,2515,4751
65,69,204,1668,150,84,2,0,0,2108,183,1569,168,384,0,0,0,2304,4412
65,70,183,1644,118,105,2,0,0,2052,181,1553,186,414,1,0,0,2335,4387
65,71,208,1572,95,115,1,0,2,1993,152,1582,150,480,1,0,0,2365,4358
65,72,146,1598,112,138,1,0,1,1996,151,1527,161,461,0,0,0,2300,4296
65,73,174,1631,116,115,0,0,0,2036,139,1481,130,538,0,0,0,2288,4324
65,74,177,1645,102,156,0,1,0,2081,125,1440,141,590,1,0,0,2297,4378
65,75,156,1640,86,154,0,0,0,2036,117,1490,114,661,0,0,0,2382,4418
65,76,141,1633,90,168,0,0,0,2032,138,1340,112,709,0,0,0,2299,4331
65,77,126,1566,99,201,1,0,0,1993,113,1321,89,776,2,0,0,2301,4294
65,78,107,1208,61,163,0,0,0,1539,88,1000,72,653,0,0,0,1813,3352
65,79,97,1234,43,166,0,0,0,1540,87,1020,70,738,0,0,0,1915,3455
65,80,120,1128,46,195,1,0,0,1490,82,842,71,789,0,0,0,1784,3274
65,81,90,1065,40,202,0,0,0,1397,68,756,58,856,0,0,0,1738,3135
65,82,102,1035,42,219,0,0,0,1398,92,727,35,893,0,0,0,1747,3145
65,83,105,990,35,227,0,0,0,1357,103,702,44,1022,0,0,0,1871,3228
65,84,83,917,28,219,0,0,0,1247,83,649,51,1045,0,0,0,1828,3075
65,85,97,894,17,263,0,0,0,1271,81,489,46,1097,0,0,0,1713,2984
65,86,76,712,15,223,0,0,0,1026,78,337,23,998,0,0,0,1436,2462
65,87,60,553,18,197,0,0,0,828,63,248,22,896,0,0,0,1229,2057
65,88,59,500,11,244,0,0,0,814,53,187,17,951,0,0,0,1208,2022
65,89,40,387,9,202,0,0,0,638,46,141,14,812,0,0,0,1013,1651
65,90,23,313,7,168,0,0,0,511,49,116,7,763,0,0,0,935,1446
65,91,14,215,4,156,0,0,0,389,31,59,10,619,0,0,0,719,1108
65,92,14,158,3,105,0,0,0,280,41,41,10,527,0,0,0,619,899
65,93,12,110,1,95,0,0,0,218,28,42,8,476,0,0,0,554,772
65,94,12,72,2,81,0,0,0,167,24,17,3,413,0,0,0,457,624
65,95,6,43,1,58,0,0,0,108,25,10,5,304,0,0,0,344,452
65,96,0,39,0,56,0,0,0,95,14,3,1,229,0,0,0,247,342
65,97,2,15,0,28,0,0,0,45,17,6,1,154,0,0,0,178,223
65,98,0,9,1,15,0,0,0,25,10,2,1,132,0,0,0,145,170
65,99,0,7,1,17,0,0,0,25,6,2,0,80,0,0,0,88,113
65,100,0,3,0,13,0,0,0,16,5,1,0,121,0,0,0,127,143
65,999,94870,84977,7155,5465,158,2,4,192631,80686,85758,10193,23467,71,6,0,200181,392812
66,0,1040,0,0,0,0,0,0,1040,991,0,0,0,0,0,0,991,2031
66,1,1113,0,0,0,0,0,0,1113,1046,0,0,0,0,0,0,1046,2159
66,2,1151,0,0,0,0,0,0,1151,1130,0,0,0,0,0,0,1130,2281
66,3,1177,0,0,0,0,0,0,1177,1088,0,0,0,0,0,0,1088,2265
66,4,1250,0,0,0,0,0,0,1250,1136,0,0,0,0,0,0,1136,2386
66,5,1230,0,0,0,0,0,0,1230,1233,0,0,0,0,0,0,1233,2463
66,6,1359,0,0,0,0,0,0,1359,1276,0,0,0,0,0,0,1276,2635
66,7,1470,0,0,0,0,0,0,1470,1314,0,0,0,0,0,0,1314,2784
66,8,1452,0,0,0,0,0,0,1452,1453,0,0,0,0,0,0,1453,2905
66,9,1539,0,0,0,0,0,0,1539,1418,0,0,0,0,0,0,1418,2957
66,10,1625,0,0,0,0,0,0,1625,1513,0,0,0,0,0,0,1513,3138
66,11,1624,0,0,0,0,0,0,1624,1503,0,0,0,0,0,0,1503,3127
66,12,1729,0,0,0,0,0,0,1729,1669,0,0,0,0,0,0,1669,3398
66,13,1674,0,0,0,0,0,0,1674,1608,0,0,0,0,0,0,1608,3282
66,14,1688,0,0,0,0,0,0,1688,1681,0,0,0,0,0,0,1681,3369
66,15,1790,0,0,0,0,0,0,1790,1671,0,0,0,0,0,0,1671,3461
66,16,1776,0,0,0,0,0,0,1776,1602,0,0,0,0,0,0,1602,3378
66,17,1807,0,0,0,0,0,0,1807,1631,0,0,0,0,0,0,1631,3438
66,18,1892,0,0,0,0,0,0,1892,1671,0,0,0,0,0,0,1671,3563
66,19,1864,0,0,0,0,0,0,1864,1598,5,0,0,0,0,0,1603,3467
66,20,1772,0,0,0,0,0,0,1772,1686,15,0,0,0,0,0,1701,3473
66,21,1825,4,0,0,0,0,0,1829,1610,23,1,0,0,0,0,1634,3463
66,22,1790,6,0,0,0,0,0,1796,1616,28,1,0,0,0,0,1645,3441
66,23,1950,8,0,0,0,0,0,1958,1616,53,0,0,0,0,0,1669,3627
66,24,1820,32,1,0,0,0,0,1853,1513,61,2,1,0,0,0,1577,3430
66,25,1853,32,0,0,0,0,0,1885,1493,109,2,0,0,0,0,1604,3489
66,26,1759,50,2,0,0,0,0,1811,1409,142,5,0,1,0,0,1557,3368
66,27,1738,66,5,0,1,0,0,1810,1378,190,5,0,1,0,0,1574,3384
66,28,1687,117,6,0,0,0,0,1810,1349,236,4,0,2,0,0,1591,3401
66,29,1603,149,2,0,0,0,0,1754,1271,287,7,0,1,0,0,1566,3320
66,30,1508,193,4,0,0,0,0,1705,1263,347,6,1,2,0,0,1619,3324
66,31,1610,233,7,1,0,0,0,1851,1189,468,16,1,1,1,0,1676,3527
66,32,1517,313,9,0,2,0,0,1841,1103,567,19,1,1,0,0,1691,3532
66,33,1405,382,8,1,1,0,0,1797,1093,637,27,1,1,0,0,1759,3556
66,34,1355,482,10,2,1,0,0,1850,1018,747,38,5,2,0,0,1810,3660
66,35,1350,548,22,0,3,0,0,1923,984,830,45,3,3,0,0,1865,3788
66,36,1297,596,17,2,1,0,0,1913,895,867,50,5,8,1,0,1826,3739
66,37,1158,698,27,3,0,0,0,1886,847,928,60,10,1,0,0,1846,3732
66,38,1117,716,34,1,3,0,0,1871,887,931,69,13,2,0,0,1902,3773
66,39,1057,793,32,1,2,0,0,1885,797,1041,71,8,5,0,0,1922,3807
66,40,1157,947,55,0,4,0,0,2163,791,1134,85,13,4,1,0,2028,4191
66,41,1053,988,60,0,2,0,0,2103,831,1209,104,13,1,1,0,2159,4262
66,42,1036,1033,55,3,2,0,0,2129,740,1276,120,18,1,1,0,2156,4285
66,43,1002,1126,60,2,0,0,0,2190,729,1368,135,15,3,0,0,2250,4440
66,44,1004,1131,92,8,0,0,0,2235,702,1406,157,31,2,0,0,2298,4533
66,45,1107,1345,113,4,2,0,0,2571,733,1552,182,29,2,0,0,2498,5069
66,46,1007,1358,124,6,1,1,0,2497,769,1662,202,38,2,0,0,2673,5170
66,47,1035,1529,136,11,3,1,0,2715,724,1750,206,44,2,1,0,2727,5442
66,48,1000,1556,139,15,4,0,0,2714,684,1849,208,40,1,0,0,2782,5496
66,49,961,1735,160,12,4,0,0,2872,712,1876,245,48,2,0,0,2883,5755
66,50,916,1694,177,12,1,1,0,2801,673,1908,248,71,2,0,0,2902,5703
66,51,853,1753,202,12,5,1,0,2826,536,1918,266,54,0,0,1,2775,5601
66,52,817,1824,209,19,1,0,0,2870,574,2018,278,71,2,0,0,2943,5813
66,53,740,1838,228,18,6,0,0,2830,484,1919,302,77,1,0,0,2783,5613
66,54,748,1843,243,22,3,1,1,2861,549,2067,308,70,1,0,0,2995,5856
66,55,629,1991,203,27,1,0,0,2851,485,2010,275,108,1,0,0,2879,5730
66,56,634,1982,262,27,4,0,0,2909,466,2025,335,111,1,0,0,2938,5847
66,57,600,1999,251,32,2,1,0,2885,361,2156,280,127,0,0,0,2924,5809
66,58,527,2058,218,40,4,0,0,2847,382,2016,302,140,1,0,0,2841,5688
66,59,520,2112,253,33,4,0,0,2922,350,2159,259,177,0,0,0,2945,5867
66,60,445,2064,236,42,3,0,0,2790,317,2024,233,145,1,0,0,2720,5510
66,61,340,2011,199,36,1,0,0,2587,306,1953,255,165,0,0,0,2679,5266
66,62,342,1944,224,41,5,0,0,2556,304,1950,227,212,0,0,0,2693,5249
66,63,353,1868,188,52,4,0,0,2465,237,1926,199,242,0,0,0,2604,5069
66,64,301,1836,173,60,2,0,0,2372,262,1828,195,226,1,0,0,2512,4884
66,65,267,1759,170,61,3,0,0,2260,194,1735,210,247,0,1,0,2387,4647
66,66,260,1704,150,54,0,0,0,2168,186,1634,190,273,0,0,0,2283,4451
66,67,222,1667,133,65,3,0,0,2090,183,1647,166,304,0,0,0,2300,4390
66,68,194,1578,108,93,2,0,0,1975,159,1568,156,304,1,0,0,2188,4163
66,69,197,1560,120,69,0,0,0,1946,142,1469,139,343,0,0,0,2093,4039
66,70,164,1533,100,85,0,0,0,1882,138,1454,105,345,0,0,0,2042,3924
66,71,141,1483,107,100,1,0,0,1832,119,1370,109,378,1,0,0,1977,3809
66,72,140,1573,82,85,0,0,0,1880,118,1379,102,428,0,0,0,2027,3907
66,73,148,1547,68,119,1,0,0,1883,112,1477,95,485,0,0,0,2169,4052
66,74,159,1515,84,119,0,0,0,1877,95,1388,94,572,1,0,0,2150,4027
66,75,123,1525,75,146,0,0,0,1869,100,1331,81,627,0,0,0,2139,4008
66,76,131,1443,72,153,0,0,0,1799,75,1194,70,662,0,0,0,2001,3800
66,77,133,1439,68,168,1,0,0,1809,90,1223,90,709,0,0,1,2113,3922
66,78,80,1073,50,154,0,0,0,1357,73,875,69,620,0,0,0,1637,2994
66,79,88,1086,26,140,0,0,0,1340,58,843,64,713,0,0,0,1678,3018
66,80,80,1086,31,157,0,0,0,1354,79,781,39,749,0,0,0,1648,3002
66,81,85,935,29,155,0,0,0,1204,71,634,35,737,0,0,0,1477,2681
66,82,83,866,24,149,1,0,0,1123,62,595,39,816,0,0,0,1512,2635
66,83,63,949,23,168,0,0,0,1203,78,587,34,952,0,0,0,1651,2854
66,84,70,886,20,192,0,0,0,1168,68,468,21,970,0,0,0,1527,2695
66,85,80,743,20,194,0,0,0,1037,62,414,24,1076,0,0,0,1576,2613
66,86,53,582,10,171,0,0,0,816,63,280,16,890,0,0,0,1249,2065
66,87,30,530,7,156,0,0,0,723,48,227,15,832,0,0,0,1122,1845
66,88,44,390,6,176,0,0,0,616,51,176,11,871,0,0,0,1109,1725
66,89,28,339,6,155,0,0,0,528,29,149,11,789,0,0,0,978,1506
66,90,27,255,8,142,0,0,0,432,35,86,13,685,0,0,0,819,1251
66,91,23,202,1,121,0,0,0,347,41,49,5,590,0,0,0,685,1032
66,92,11,161,2,121,0,0,0,295,32,43,3,551,0,0,0,629,924
66,93,9,119,3,79,0,0,0,210,19,28,5,424,0,0,0,476,686
66,94,3,79,1,54,0,0,0,137,12,23,3,294,0,0,0,332,469
66,95,8,49,0,42,0,0,0,99,10,7,2,272,0,0,0,291,390
66,96,2,26,1,45,0,0,0,74,11,9,1,210,0,0,0,231,305
66,97,3,14,0,22,0,0,0,39,9,6,1,158,0,0,0,174,213
66,98,1,13,0,13,0,0,0,27,10,3,1,106,0,0,0,120,147
66,99,1,3,0,13,0,0,0,17,6,1,1,72,0,0,0,80,97
66,100,0,8,1,13,0,0,0,22,6,1,0,98,0,0,0,105,127
66,999,83699,77703,6052,4494,94,6,1,172049,69594,78625,8054,21486,65,7,2,177833,349882
67,0,1397,0,0,0,0,0,0,1397,1333,0,0,0,0,0,0,1333,2730
67,1,1361,0,0,0,0,0,0,1361,1323,0,0,0,0,0,0,1323,2684
67,2,1445,0,0,0,0,0,0,1445,1456,0,0,0,0,0,0,1456,2901
67,3,1534,0,0,0,0,0,0,1534,1475,0,0,0,0,0,0,1475,3009
67,4,1650,0,0,0,0,0,0,1650,1459,0,0,0,0,0,0,1459,3109
67,5,1680,0,0,0,0,0,0,1680,1554,0,0,0,0,0,0,1554,3234
67,6,1730,0,0,0,0,0,0,1730,1624,0,0,0,0,0,0,1624,3354
67,7,1864,0,0,0,0,0,0,1864,1729,0,0,0,0,0,0,1729,3593
67,8,1949,0,0,0,0,0,0,1949,1827,0,0,0,0,0,0,1827,3776
67,9,1955,0,0,0,0,0,0,1955,1873,0,0,0,0,0,0,1873,3828
67,10,2079,0,0,0,0,0,0,2079,1892,0,0,0,0,0,0,1892,3971
67,11,2115,0,0,0,0,0,0,2115,2000,0,0,0,0,0,0,2000,4115
67,12,2150,0,0,0,0,0,0,2150,2088,0,0,0,0,0,0,2088,4238
67,13,2225,0,0,0,0,0,0,2225,2175,0,0,0,0,0,0,2175,4400
67,14,2397,0,0,0,0,0,0,2397,2178,0,0,0,0,0,0,2178,4575
67,15,2367,0,0,0,0,0,0,2367,2257,0,0,0,0,0,0,2257,4624
67,16,2317,0,0,0,0,0,0,2317,2176,0,0,0,0,0,0,2176,4493
67,17,2249,0,0,0,0,0,0,2249,2116,1,0,0,0,0,0,2117,4366
67,18,2283,0,0,0,0,0,0,2283,2086,0,0,0,0,0,0,2086,4369
67,19,2418,0,0,0,0,0,0,2418,2102,5,0,0,0,0,0,2107,4525
67,20,2268,1,0,0,0,0,0,2269,2061,21,0,0,0,0,0,2082,4351
67,21,2423,1,0,0,0,0,0,2424,2085,30,0,0,0,0,0,2115,4539
67,22,2328,2,0,0,0,0,0,2330,2025,54,3,0,0,0,0,2082,4412
67,23,2398,25,3,0,1,0,0,2427,2001,86,3,0,1,0,0,2091,4518
67,24,2403,44,1,0,0,0,0,2448,2041,104,5,0,0,0,0,2150,4598
67,25,2475,46,2,0,2,0,0,2525,1948,171,5,0,1,0,0,2125,4650
67,26,2386,77,0,0,1,0,0,2464,1972,190,7,1,0,0,0,2170,4634
67,27,2317,118,4,0,1,0,0,2440,1790,280,7,0,1,0,0,2078,4518
67,28,2278,156,4,0,2,0,0,2440,1793,328,6,0,2,0,0,2129,4569
67,29,2165,192,2,0,1,0,0,2360,1697,385,9,0,3,0,0,2094,4454
67,30,2128,231,6,0,2,0,0,2367,1655,516,12,0,3,0,0,2186,4553
67,31,2122,332,9,0,1,0,0,2464,1578,642,18,3,2,0,0,2243,4707
67,32,2018,453,8,1,6,0,0,2486,1439,665,25,5,3,0,0,2137,4623
67,33,1982,550,12,2,1,0,0,2547,1445,802,35,2,3,0,0,2287,4834
67,34,1711,620,14,0,2,0,0,2347,1357,942,37,3,1,0,0,2340,4687
67,35,1648,697,23,2,4,0,0,2374,1213,1020,48,5,5,0,0,2291,4665
67,36,1609,760,29,1,0,0,0,2399,1126,1125,51,9,3,0,0,2314,4713
67,37,1544,919,36,2,2,0,0,2503,1108,1256,79,10,4,0,0,2457,4960
67,38,1506,952,48,1,2,1,0,2510,1111,1294,98,15,2,0,1,2521,5031
67,39,1440,1175,47,4,4,0,0,2670,1101,1417,96,12,3,0,0,2629,5299
67,40,1332,1226,56,0,5,0,0,2619,1084,1500,96,10,4,0,0,2694,5313
67,41,1482,1296,78,1,2,0,1,2860,998,1611,145,11,8,0,0,2773,5633
67,42,1357,1363,94,8,4,0,0,2826,972,1612,150,21,4,0,0,2759,5585
67,43,1415,1544,101,9,3,0,0,3072,1024,1790,159,29,2,0,0,3004,6076
67,44,1308,1638,137,17,5,0,0,3105,934,1873,222,42,3,1,0,3075,6180
67,45,1335,1786,150,11,10,0,0,3292,963,2013,224,48,4,0,0,3252,6544
67,46,1417,1828,162,16,1,0,0,3424,986,2094,224,30,3,0,0,3337,6761
67,47,1293,1888,190,14,7,1,0,3393,935,2256,247,61,3,0,0,3502,6895
67,48,1344,2218,171,17,6,0,0,3756,944,2467,308,46,7,0,0,3772,7528
67,49,1386,2217,219,20,5,0,0,3847,864,2440,328,53,4,0,0,3689,7536
67,50,1222,2229,213,14,2,0,0,3680,820,2480,320,73,5,0,0,3698,7378
67,51,1148,2275,231,21,7,0,0,3682,798,2544,338,78,2,0,0,3760,7442
67,52,1122,2431,266,19,5,0,0,3843,757,2598,379,79,2,0,0,3815,7658
67,53,971,2404,276,20,5,0,0,3676,654,2586,363,130,1,0,0,3734,7410
67,54,923,2420,265,23,8,0,0,3639,678,2676,388,127,4,0,0,3873,7512
67,55,835,2449,270,33,4,0,0,3591,614,2684,422,134,1,0,0,3855,7446
67,56,789,2434,267,35,6,0,0,3531,585,2624,375,150,0,0,0,3734,7265
67,57,732,2598,315,43,4,0,0,3692,547,2755,354,154,0,0,0,3810,7502
67,58,662,2604,289,56,4,0,0,3615,527,2602,377,171,3,0,0,3680,7295
67,59,644,2640,324,46,4,0,0,3658,472,2853,372,210,2,0,0,3909,7567
67,60,566,2517,278,51,3,0,0,3415,436,2658,378,229,1,0,0,3702,7117
67,61,501,2479,306,64,4,0,0,3354,383,2447,321,217,1,0,0,3369,6723
67,62,428,2525,250,68,5,0,0,3276,354,2466,332,281,2,0,0,3435,6711
67,63,406,2326,254,70,1,0,0,3057,354,2357,263,277,0,0,0,3251,6308
67,64,377,2286,211,70,4,0,0,2948,289,2397,232,333,0,0,0,3251,6199
67,65,360,2244,233,87,1,0,0,2925,283,2259,217,341,1,0,0,3101,6026
67,66,315,2230,176,98,4,0,0,2823,239,2291,231,378,1,0,0,3140,5963
67,67,295,2296,175,106,2,0,1,2875,236,2274,250,470,0,0,0,3230,6105
67,68,253,2164,182,105,1,0,0,2705,195,2171,214,472,0,0,0,3052,5757
67,69,242,2148,128,111,1,0,0,2630,196,2017,183,461,0,0,0,2857,5487
67,70,198,1987,125,130,4,0,0,2444,171,2060,162,511,1,0,0,2905,5349
67,71,201,2057,131,140,2,0,0,2531,149,1922,179,562,0,0,0,2812,5343
67,72,198,2072,123,133,4,0,0,2530,167,1893,121,605,0,0,0,2786,5316
67,73,183,2108,122,172,2,0,0,2587,155,1870,145,693,1,0,0,2864,5451
67,74,149,1970,85,159,0,0,0,2363,141,1723,129,764,0,0,0,2757,5120
67,75,179,2070,58,192,1,0,0,2500,135,1756,101,768,0,0,0,2760,5260
67,76,153,1935,72,198,1,0,0,2359,126,1599,102,905,0,0,0,2732,5091
67,77,158,1843,75,249,0,0,0,2325,133,1573,88,1031,0,0,0,2825,5150
67,78,114,1548,55,203,1,0,0,1921,85,1160,67,868,0,0,0,2180,4101
67,79,99,1398,46,187,0,0,0,1730,90,1098,60,931,1,0,0,2180,3910
67,80,101,1422,39,211,0,0,0,1773,99,1074,38,1079,0,0,0,2290,4063
67,81,114,1221,28,235,2,0,0,1600,104,904,46,1092,0,0,0,2146,3746
67,82,95,1220,28,217,1,0,0,1561,102,773,37,1171,0,0,0,2083,3644
67,83,79,1236,19,237,0,0,0,1571,101,823,44,1380,0,0,0,2348,3919
67,84,80,1213,26,250,1,0,0,1570,101,675,30,1470,0,0,0,2276,3846
67,85,88,1011,17,259,0,0,0,1375,116,545,30,1459,0,0,0,2150,3525
67,86,66,953,18,228,0,0,0,1265,72,407,19,1374,0,0,0,1872,3137
67,87,38,699,9,224,0,0,0,970,73,304,14,1309,0,0,0,1700,2670
67,88,48,639,5,229,0,0,0,921,82,239,22,1258,0,0,0,1601,2522
67,89,45,508,6,187,0,0,0,746,56,173,10,1141,0,0,0,1380,2126
67,90,19,402,10,180,0,0,0,611,58,108,13,982,0,0,0,1161,1772
67,91,18,290,4,157,0,0,0,469,61,72,6,812,0,0,0,951,1420
67,92,12,224,2,130,0,0,0,368,53,64,10,820,0,0,0,947,1315
67,93,6,178,4,110,0,0,0,298,43,33,3,663,0,0,0,742,1040
67,94,7,106,1,94,0,0,0,208,41,18,3,514,0,0,0,576,784
67,95,5,78,0,61,0,0,0,144,40,10,1,394,0,0,0,445,589
67,96,2,47,0,65,0,0,0,114,25,4,1,288,0,0,0,318,432
67,97,0,11,0,40,0,0,0,51,18,3,1,213,0,0,0,235,286
67,98,2,16,0,22,0,0,0,40,9,5,1,159,0,0,0,174,214
67,99,1,7,1,21,0,0,0,30,6,2,1,115,0,0,0,124,154
67,100,0,5,0,13,0,0,0,18,17,2,3,163,0,0,0,185,203
67,999,109232,102528,7624,6199,174,2,2,225761,91019,103621,10443,30675,108,1,1,235868,461629
68,0,981,0,0,0,0,0,0,981,915,0,0,0,0,0,0,915,1896
68,1,977,0,0,0,0,0,0,977,892,0,0,0,0,0,0,892,1869
68,2,1054,0,0,0,0,0,0,1054,1002,0,0,0,0,0,0,1002,2056
68,3,1090,0,0,0,0,0,0,1090,998,0,0,0,0,0,0,998,2088
